arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.579,0.355,0.565,0.318,-2131.728,0.031,-1.605,0.449,-0.338,123.568,0.032,-1.04,0.404,-0.487,33.002,0.025,-0.252,0.592,0.295,-2167.479,0.032,NAmerica,271.975
1.579,-0.602,0.538,0.253,98.639,0.025,-1.159,0.254,-1.364,-69.661,0.036,-1.272,0.387,-0.648,60.754,0.025,-0.69,0.489,0.229,100.206,0.026,NAmerica,271.975
1.579,2.298,0.439,0.167,-4416.687,0.032,-0.807,0.283,-2.86,-43.023,0.034,-0.912,0.59,0.348,-227.147,0.039,2.624,0.363,0.131,-4509.32,0.033,NAmerica,271.975
1.579,-0.485,0.496,0.244,272.434,0.038,0.185,-0.103,-1.399,81.073,0.042,19.131,0.523,0.201,-3913.33,0.033,-0.553,0.515,0.201,280.101,0.039,NAmerica,271.975
1.812,-1.538,0.43,0.036,-21.921,0.035,-1.655,0.284,-1.483,-45.389,0.034,-17.23,0.494,0.184,3729.437,0.035,-1.428,0.363,0.128,-20.852,0.033,NAmerica,277.426
1.812,-0.874,0.405,-0.559,82.731,0.025,-1.261,0.184,-6.188,-66.646,0.039,-1.591,0.374,-0.012,-275.807,0.032,-1.599,0.491,0.197,59.382,0.018,NAmerica,277.426
1.812,-2.017,0.384,-0.734,-197.282,0.024,-0.932,0.129,-8.605,-40.478,0.039,0.559,0.121,-0.52,-2872.841,0.039,-0.581,0.515,0.213,-132.911,0.016,NAmerica,277.426
2.116,-1.139,0.533,0.126,-405.266,0.045,-1.076,0.398,-0.892,-45.461,0.037,-1.808,0.499,0.234,256.772,0.038,-1.014,0.622,0.367,-344.952,0.038,NAmerica,281.473
2.068,-0.279,0.605,0.283,-158.172,0.029,-0.648,0.003,-3.212,116.031,0.043,-0.86,0.57,0.278,-106.361,0.026,0.101,0.707,0.456,-137.827,0.026,NAmerica,278.772
2.068,-0.675,0.513,0.173,-210.015,0.036,0.352,0.237,-1.645,-121.83,0.033,1.092,0.305,-0.615,-2052.986,0.031,-0.841,0.649,0.383,-181.43,0.031,NAmerica,278.772
2.068,-1.316,0.383,-0.069,-321.122,0.032,-0.616,0.549,0.192,67.361,0.028,0.655,0.441,-0.308,-499.602,0.034,-0.947,0.476,0.224,-273.57,0.028,NAmerica,278.772
2.068,-2.901,0.252,-0.462,1275.95,0.038,-0.75,0.615,0.278,20.729,0.026,-0.337,0.48,-0.175,-183.958,0.03,-2.082,0.41,0.16,967.007,0.028,NAmerica,278.772
2.068,-0.25,0.577,0.308,-408.585,0.035,-0.604,0.035,-2.409,36.315,0.047,66.775,0.256,-1.164,-51312.303,0.037,-0.275,0.606,0.321,-404.93,0.035,NAmerica,278.772
2.253,-0.055,0.499,0.113,-421.544,0.029,1.406,0.223,-0.8,-399.496,0.047,-0.679,0.3,-0.206,10.719,0.037,0.298,0.569,0.308,-372.464,0.025,NAmerica,281.166
2.487,1.28,0.277,-0.795,-457.568,0.035,-0.739,0.266,-0.791,-28.568,0.044,-1.095,0.532,0.05,-96.9,0.028,0.124,0.403,0.127,-319.091,0.024,NAmerica,284.096
2.518,3.217,0.289,-0.63,-1195.124,0.038,0.043,0.556,0.31,135.011,0.035,-18.166,0.411,-0.082,-6333.268,0.027,2.84,0.64,0.396,-727.191,0.023,NAmerica,280.897
2.518,-0.802,0.53,-0.296,-91.954,0.032,-1.025,0.428,-0.269,24.163,0.043,-3.509,0.345,-0.085,-1525.857,0.034,-0.638,0.541,0.289,-68.09,0.024,NAmerica,280.897
2.819,0.192,0.379,-1.501,-266.047,0.041,-0.99,0.359,-0.132,32.701,0.049,1.56,-0.17,-1.489,1034.876,0.038,0.204,0.499,0.212,-149.303,0.023,NAmerica,281.818
2.636,-0.884,0.016,-1.017,15.684,0.049,-2.486,0.615,0.131,176.048,0.022,-1.371,0.339,-0.657,-156.073,0.025,-1.057,0.245,0.011,10.98,0.034,NAmerica,281.863
2.796,-7.782,0.482,-0.522,-2540.667,0.035,-8.177,0.413,0.027,-506.145,0.044,-2.338,0.215,-0.997,-1229.163,0.027,0.335,0.682,0.463,-1509.437,0.021,NAmerica,283.088
1.919,-139.456,0.532,-0.11,20707.418,0.027,-3.493,0.402,0.101,-347.517,0.049,-1.083,0.416,-1.042,-99.488,0.025,-46.192,0.593,0.346,15890.966,0.021,NAmerica,281.494
1.919,1.055,0.262,-0.576,-239.699,0.04,-0.8,0.523,0.262,34.843,0.037,-1.299,0.581,0.263,-143.235,0.026,-0.323,0.602,0.349,-154.001,0.026,NAmerica,281.494
1.919,-1.113,-0.162,-2.176,716.985,0.042,-0.901,0.409,-0.038,-64.155,0.037,-2.864,-0.01,-1.451,-2581.509,0.03,-0.938,-0.05,-0.514,494.983,0.029,NAmerica,281.494
1.508,0.049,0.501,-0.299,573.466,0.023,-1.119,0.295,-0.138,11.783,0.04,2.509,0.308,-0.189,-86.491,0.021,-0.612,0.517,0.249,436.073,0.017,NAmerica,280.377
1.137,240.973,0.284,-1.119,-48397.658,0.027,-1.799,0.27,-0.826,183.232,0.032,-1.426,0.602,0.2,313.793,0.028,102.945,0.344,-0.068,-34354.235,0.019,NAmerica,280.921
1.137,4.702,0.469,-1.339,2032.628,0.027,-0.945,0.151,-0.463,-64.65,0.053,1.924,0.678,0.308,-534.005,0.025,0.031,0.683,0.318,1097.886,0.015,NAmerica,280.921
1.137,-0.09,0.709,0.453,-84.048,0.023,-1.197,0.518,0.259,44.821,0.043,-0.818,0.241,-1.54,-78.736,0.028,-0.574,0.718,0.484,-81.607,0.022,NAmerica,280.921
1.137,24.2,0.016,-1.996,-6923.14,0.033,-0.872,0.596,0.296,90.43,0.035,-1.217,0.256,-0.184,-59.312,0.038,14.583,-0.032,-0.703,-5219.206,0.025,NAmerica,280.921
0.969,6.077,0.249,-1.779,-132.214,0.033,-1.177,0.073,-5.195,-37.177,0.037,-0.63,0.337,-0.03,206.515,0.038,2.387,0.338,-0.32,-91.143,0.023,NAmerica,285.422
2.51,-0.968,0.735,0.432,264.431,0.024,-1.617,0.213,-1.094,-140.435,0.051,-0.838,0.675,0.451,81.601,0.032,-1.871,0.75,0.54,238.043,0.021,Europe,287.324
2.51,-3.856,0.686,0.141,-595.179,0.028,-0.742,0.263,-0.891,58.134,0.042,-2.666,0.397,0.056,-453.993,0.038,3.599,0.682,0.462,-470.89,0.022,Europe,287.324
1.679,-0.543,0.31,-0.232,-180.017,0.027,-1.364,-0.019,-4.307,-105.699,0.038,-2.395,0.387,0.095,-3041.83,0.043,-0.282,0.237,-0.013,-163.219,0.025,NAmerica,272.522
1.679,1.076,0.577,0.331,410.391,0.03,-1.461,0.216,-0.652,-41.242,0.038,-0.807,0.677,0.201,-132.867,0.021,0.383,0.567,0.263,430.678,0.031,NAmerica,272.522
1.686,-1.907,0.357,0.093,1210.002,0.034,-0.954,0.421,0.171,37.641,0.051,-0.947,0.411,0.136,148.616,0.039,-1.708,0.433,0.153,1169.136,0.033,NAmerica,273.167
1.889,-0.977,0.467,0.198,76.483,0.036,-0.909,0.358,-0.092,36.484,0.034,-2.131,0.413,0.164,2230.255,0.041,-1.096,0.494,0.218,75.51,0.036,NAmerica,276.946
2.784,-0.275,0.465,0.082,324.515,0.036,-0.706,0.317,-0.105,-282.683,0.043,-0.922,0.496,0.211,33.734,0.035,-0.079,0.654,0.39,264.538,0.029,NAmerica,280.759
2.784,-1.263,0.488,0.194,740.922,0.039,-0.689,0.426,-0.024,-609.19,0.036,-1.81,0.47,0.158,-410.592,0.033,-1.467,0.671,0.388,645.692,0.034,NAmerica,280.759
2.328,-0.445,0.461,-0.248,-218.676,0.026,-1.315,0.325,-0.252,-26.863,0.037,-0.722,0.462,-0.016,33.27,0.039,-0.336,0.517,0.258,-168.6,0.02,NAmerica,278.904
2.09,-1.37,0.526,0.226,-201.378,0.036,-0.825,0.236,-2.036,35.667,0.036,-3.831,0.297,-1.278,898.081,0.033,-1.263,0.687,0.395,-178.073,0.032,NAmerica,279.061
2.09,14.666,0.474,0.201,-24100.693,0.04,-1.208,0.447,-0.297,38.054,0.041,-0.936,0.354,0.007,-207.007,0.041,12.077,0.577,0.257,-23243.452,0.038,NAmerica,279.061
2.058,-0.859,0.497,0.195,59.654,0.035,-4.166,0.343,-0.039,5206.548,0.037,-0.82,0.661,0.4,-21.337,0.034,-0.917,0.591,0.308,55.296,0.032,NAmerica,280.93
2.082,0.117,0.612,0.294,-433.225,0.03,-0.858,0.44,-0.02,4.518,0.038,1.292,0.62,0.384,-2689.903,0.033,-0.532,0.632,0.369,-409.719,0.028,NAmerica,282.394
2.74,-0.6,0.195,-0.468,195.48,0.048,-1.032,0.22,-0.138,250.24,0.049,-3.513,0.066,-2.641,-569.217,0.03,-0.733,0.51,0.258,138.924,0.034,NAmerica,282.782
2.658,-3.951,0.353,-2.198,2570.872,0.042,-0.973,0.445,0.056,19.351,0.04,-0.634,0.286,-0.104,23.324,0.044,-9.43,0.438,0.137,1335.783,0.022,NAmerica,281.253
2.678,0.292,0.316,-0.407,-478.303,0.047,-0.753,0.584,0.341,76.332,0.041,-0.721,0.203,-0.496,213.016,0.034,-0.61,0.576,0.309,-335.274,0.033,NAmerica,281.709
1.1,-3.538,0.498,0.236,379.224,0.045,-1.048,0.638,0.404,20.189,0.036,-1.967,-0.044,-2.843,-242.045,0.03,-3.182,0.54,0.273,369.959,0.044,NAmerica,285.889
1.233,-17.047,0.574,0.095,9195.056,0.039,-1.155,0.053,-1.022,28.773,0.053,-1.439,0.296,-0.265,732.737,0.031,-8.102,0.58,0.336,7875.282,0.033,NAmerica,285.646
1.978,-2.44,0.337,-0.822,-402.615,0.021,-0.972,0.051,-1.665,20.243,0.049,-0.464,0.482,0.232,-944.079,0.048,-0.97,0.315,0.009,-297.005,0.015,NAmerica,274.065
1.978,-1.383,0.544,0.294,28.441,0.03,-1.303,0.185,-0.35,196.615,0.052,-1.249,0.336,-0.05,337.221,0.034,-1.103,0.526,0.213,30.018,0.032,NAmerica,274.065
1.978,-0.619,0.551,0.255,150.309,0.024,-0.517,0.188,-0.557,166.023,0.054,-0.275,0.359,0.08,-549.615,0.036,-0.883,0.579,0.282,147.566,0.023,NAmerica,274.065
1.982,-0.05,-0.124,-3.08,-749.216,0.034,-3.495,0.003,-0.553,90.924,0.053,-1.283,0.425,0.116,247.864,0.031,-0.84,0.001,-0.714,-485.684,0.022,NAmerica,275.083
1.894,-0.626,0.502,0.041,236.658,0.027,-0.716,0.309,-0.333,45.458,0.033,-0.957,0.316,-0.34,-500.416,0.033,-0.831,0.557,0.308,200.98,0.023,NAmerica,277.882
2.12,-0.631,0.628,0.394,-232.193,0.043,-1.076,0.56,0.311,57.51,0.04,-1.248,0.248,-0.827,412.618,0.029,-0.843,0.67,0.32,-245.944,0.045,NAmerica,278.155
2.12,-1.67,0.592,0.183,-712.649,0.029,1.332,0.439,0.076,417.773,0.037,-18.171,0.573,0.266,-5047.399,0.03,-0.445,0.599,0.347,-637.176,0.026,NAmerica,278.155
2.205,-0.754,0.472,0.165,-278.699,0.034,-1.206,0.409,-0.222,-47.961,0.033,-0.241,0.451,0.199,-662.816,0.032,-0.653,0.62,0.336,-248.546,0.03,NAmerica,280.105
2.205,-1.21,0.545,0.244,-471.952,0.029,-1.106,0.148,-0.947,16.429,0.029,-0.635,0.449,0.186,-207.728,0.038,-0.898,0.598,0.332,-443.829,0.027,NAmerica,280.105
2.128,0.675,0.461,-0.072,-810.279,0.029,3.177,0.394,-1.283,-519.099,0.033,-1.146,0.432,0.186,-5641.871,0.041,0.023,0.582,0.335,-638.296,0.023,NAmerica,281.947
2.751,1.099,0.24,-1.57,-547.917,0.034,-0.896,0.571,0.317,15.728,0.037,-0.58,0.389,0.146,278.674,0.041,0.513,0.39,0.038,-335.255,0.021,NAmerica,284.269
2.827,-154.787,0.541,-0.016,58432.86,0.036,-1.089,0.633,0.398,19.755,0.039,-0.551,0.562,0.284,526.482,0.042,-157.963,0.594,0.341,47063.286,0.029,NAmerica,282.39
0.884,0.338,0.714,0.483,-250.906,0.026,-1.034,0.493,-0.265,19.72,0.03,1.51,0.647,0.418,-1729.25,0.033,-0.313,0.717,0.446,-259.609,0.027,NAmerica,285.803
0.892,0.272,0.71,0.495,-163.632,0.03,-1.268,0.048,-0.973,-132.534,0.055,-0.004,0.15,-0.38,140.321,0.039,-0.4,0.744,0.457,-169.605,0.031,NAmerica,284.61
0.892,0.908,0.665,0.432,-1109.87,0.034,-0.833,0.249,-0.377,17.463,0.039,-0.981,0.041,-0.892,-22.037,0.04,0.74,0.673,0.367,-1172.295,0.035,NAmerica,284.61
1.074,-0.44,0.683,0.46,221.654,0.032,-0.135,0.562,0.22,128.386,0.026,-0.278,0.255,-0.088,97.34,0.046,-0.601,0.722,0.446,224.521,0.033,NAmerica,285.414
1.084,0.209,0.671,0.448,455.585,0.037,-1.128,0.423,0.106,123.805,0.042,-1.124,0.552,0.283,-62.477,0.038,-0.402,0.711,0.398,475.815,0.039,NAmerica,285.353
1.619,0.699,0.646,0.371,-1270.996,0.036,-0.615,0.486,0.129,90.459,0.041,0.903,0.567,0.32,34.235,0.034,-0.199,0.643,0.36,-1281.872,0.036,NAmerica,284.834
1.808,1.759,0.442,0.144,671.727,0.031,-1.295,0.364,-0.382,-35.027,0.033,-1.172,0.503,-0.024,-92.661,0.028,0.62,0.401,0.151,668.872,0.031,NAmerica,274.329
1.808,2942.571,0.552,0.273,1732333.058,0.025,-1.019,0.208,-0.295,-41.776,0.036,-0.871,0.681,0.462,-79.49,0.032,6769.429,0.528,0.253,1756438.206,0.025,NAmerica,274.329
1.808,-0.57,0.517,0.264,80.078,0.038,-1.037,0.416,0.059,-28.467,0.03,-1.156,0.362,0.063,251.872,0.032,-0.663,0.604,0.242,81.238,0.038,NAmerica,274.329
1.808,-0.886,0.706,0.484,-178.554,0.031,3.073,0.386,0.069,594.522,0.045,36.678,0.47,0.087,11849.51,0.026,-1.009,0.722,0.317,-205.537,0.036,NAmerica,274.329
1.732,-0.199,0.636,0.402,32.094,0.032,-0.48,0.421,-0.474,295.829,0.034,1.448,0.34,-2.908,25.144,0.012,0.294,0.717,0.388,32.454,0.033,NAmerica,276.231
2.792,-1.03,0.582,-0.28,-530.273,0.031,-0.826,0.351,-0.028,26.162,0.04,-2.708,0.321,-1.269,178.411,0.028,-1.334,0.754,0.554,-312.946,0.018,NAmerica,282.471
2.449,-1.507,0.56,0.28,-131.038,0.037,-0.994,0.101,-1.331,22.17,0.036,2.93,0.646,-0.129,2061.564,0.024,-0.876,0.625,0.327,-126.627,0.036,NAmerica,280.797
2.04,-0.108,0.555,0.249,483.138,0.03,-1.622,0.368,-0.051,-99.585,0.039,-0.34,0.557,0.291,640.871,0.038,-0.906,0.605,0.329,456.891,0.028,NAmerica,277.702
2.134,-0.013,0.662,0.4,-191.839,0.022,-0.9,0.503,0.084,6.021,0.035,-1.101,0.714,0.506,-106.272,0.034,-0.363,0.639,0.392,-193.138,0.022,NAmerica,279.845
3.078,-7.157,-0.546,-4.818,30.68,0.014,-1.161,0.432,0.096,-812.754,0.04,-2.44,0.447,-0.236,-868.544,0.029,-3.82,0.238,-2.418,23.516,0.011,NAmerica,286.285
3.078,-4.253,0.137,-1.041,169.209,0.026,-1.796,0.318,-0.686,-42.522,0.046,-1.21,0.036,-0.392,-170.379,0.046,-4.376,0.243,-0.251,132.495,0.02,NAmerica,286.285
3.34,0.639,0.501,-0.303,-895.053,0.025,-0.978,0.605,0.029,41.34,0.026,-0.77,0.157,-0.215,99.651,0.041,-0.226,0.634,0.401,-607.014,0.017,NAmerica,285.951
1.0,0.571,0.695,0.468,501.017,0.033,-1.052,0.482,0.204,101.587,0.046,-0.884,0.661,-9.397,5.476,0.027,-0.001,0.722,0.427,520.269,0.034,NAmerica,284.935
1.954,-1.123,0.588,0.308,-125.826,0.04,-0.955,0.024,-2.992,27.632,0.038,-0.74,0.647,-4.061,2.848,0.023,-0.888,0.629,0.36,-120.958,0.038,NAmerica,284.122
1.954,-1.778,0.438,-1.037,-91.718,0.037,-1.298,0.432,0.041,-23.148,0.034,-0.979,0.582,0.232,-72.906,0.027,-1.498,0.356,-0.146,-68.787,0.028,NAmerica,284.122
1.789,-1.893,0.197,-0.128,1161.141,0.042,-0.102,0.387,-0.177,183.8,0.038,-1.043,0.428,0.155,473.026,0.037,-3.272,0.266,0.07,1054.153,0.039,NAmerica,274.064
1.649,-0.611,0.449,0.108,121.578,0.034,0.094,0.341,-0.961,245.539,0.034,-1.324,0.33,0.069,267.002,0.04,-0.825,0.426,0.178,116.67,0.033,NAmerica,275.19
1.613,0.031,-0.207,-47.128,11.782,0.06,-0.777,0.121,-2.515,51.213,0.042,-0.158,0.365,-0.188,-941.733,0.029,0.518,0.177,-1.765,2.824,0.014,NAmerica,277.397
1.613,-0.203,-0.086,-32.57,7.335,0.062,0.945,0.293,-0.273,221.725,0.053,-21.541,0.183,-0.724,-10663.627,0.031,0.075,0.303,-0.734,1.667,0.014,NAmerica,277.397
2.975,-0.5,0.605,0.272,-94.222,0.027,-0.597,0.115,-1.223,78.524,0.049,0.197,0.396,-0.057,-666.031,0.03,-0.647,0.634,0.385,-86.548,0.025,NAmerica,282.074
2.046,-1.324,0.545,0.297,-659.047,0.033,-1.755,0.514,-0.855,-55.102,0.039,-0.742,0.423,0.103,-246.965,0.042,-1.266,0.502,0.24,-685.344,0.035,NAmerica,277.988
1.68,-3.247,0.569,0.307,2257.942,0.035,-0.993,0.39,-0.02,-26.802,0.052,-0.252,0.388,-0.132,-463.578,0.028,-1.503,0.632,0.312,2250.821,0.035,NAmerica,276.864
1.692,26.795,0.556,0.046,98024.905,0.026,-4.595,0.182,-0.496,-210.949,0.047,-0.556,0.396,-0.012,338.417,0.036,-88.798,0.574,0.325,82461.279,0.022,NAmerica,278.577
1.732,-1.243,0.336,-0.342,-834.144,0.031,-0.949,0.39,-0.535,-43.332,0.043,-0.908,0.04,-0.839,-216.152,0.033,-0.555,0.367,0.124,-673.996,0.025,NAmerica,281.169
1.732,-0.72,0.54,0.137,-269.543,0.026,-1.186,0.266,-0.283,-29.493,0.035,-1.097,0.376,0.036,-387.185,0.033,-0.269,0.556,0.293,-243.957,0.024,NAmerica,281.169
2.01,-1.53,0.291,-0.165,-306.004,0.048,-3.837,0.44,0.102,-553.073,0.038,-0.533,0.617,0.292,10.529,0.028,-1.132,0.44,0.193,-254.583,0.04,NAmerica,283.649
2.162,-49.87,0.373,-0.824,10412.451,0.035,-1.108,0.445,0.057,-19.91,0.035,-0.76,0.451,0.203,105.666,0.038,-35.229,0.544,0.294,6479.823,0.022,NAmerica,284.077
2.443,0.105,0.164,-0.7,-626.899,0.047,-0.942,0.314,-0.356,36.697,0.06,-0.684,0.551,0.265,-380.138,0.024,-0.205,0.509,0.25,-416.383,0.031,NAmerica,284.883
2.157,-3.68,-0.038,-1.647,1308.896,0.04,-1.85,0.243,-0.611,-178.503,0.057,-0.547,0.627,0.361,-187.707,0.021,-2.754,0.39,0.08,771.635,0.024,NAmerica,281.04
2.157,-7.448,0.416,-0.147,2266.903,0.035,-0.521,0.337,-0.615,118.941,0.053,-2.926,0.381,0.144,-6389.941,0.045,-4.706,0.6,0.333,1728.708,0.027,NAmerica,281.04
2.811,-0.89,0.348,-0.463,15.467,0.04,-1.008,0.129,-2.357,39.192,0.053,-1.754,-0.04,-1.141,-252.502,0.034,-1.038,0.62,0.359,10.241,0.026,NAmerica,283.663
0.926,-0.207,0.703,0.491,84.457,0.03,-1.159,0.302,-0.482,-33.925,0.035,-0.922,0.414,0.091,1654.065,0.028,-0.456,0.715,0.414,90.613,0.032,NAmerica,284.409
1.071,1.376,0.695,0.256,-382.255,0.025,-1.182,0.542,0.206,-29.306,0.026,-0.611,0.35,-0.068,123.926,0.035,-0.25,0.715,0.511,-309.849,0.02,NAmerica,285.0
1.071,-0.647,0.661,-0.133,-422.695,0.028,-0.901,0.151,-1.305,45.443,0.045,-0.566,0.225,-0.655,-666.418,0.032,-1.049,0.661,0.415,-303.646,0.02,NAmerica,285.0
1.074,-6.172,0.57,0.296,-3915.463,0.042,-1.088,0.267,-2.071,-78.241,0.028,-1.254,0.037,-0.855,-350.56,0.035,-4.6,0.605,0.327,-3829.102,0.041,NAmerica,284.616
1.94,1.951,0.303,-0.403,776.345,0.026,-0.642,0.512,0.026,24.072,0.033,-1.716,0.116,-0.182,-356.38,0.051,0.883,0.332,0.068,632.74,0.021,NAmerica,274.526
1.667,2.929,0.637,0.371,8275.516,0.023,-1.068,0.305,-0.014,56.391,0.034,-1.404,0.002,-0.581,-350.28,0.045,-0.492,0.672,0.357,8364.926,0.023,NAmerica,276.856
1.79,-0.43,0.491,0.12,150.069,0.032,-1.516,0.348,-0.037,124.11,0.032,-0.097,0.523,0.079,162.686,0.027,-0.621,0.533,0.28,135.768,0.029,NAmerica,278.217
1.79,5.295,0.452,-0.202,-2431.129,0.027,-0.954,0.59,0.344,29.786,0.04,-0.196,0.634,0.401,595.994,0.042,2.881,0.531,0.273,-1891.061,0.021,NAmerica,278.217
1.839,-0.475,0.254,-0.592,-374.623,0.031,-1.218,0.55,0.183,35.939,0.028,8.037,0.206,-0.354,3540.617,0.045,-0.779,0.312,0.057,-288.278,0.024,NAmerica,276.98
1.514,-1.218,0.485,0.235,795.941,0.041,-0.837,0.577,0.187,246.455,0.026,-1.031,0.335,-0.115,250.568,0.037,-0.87,0.502,0.195,816.405,0.042,NAmerica,274.728
1.514,2.117,0.353,0.043,1513.701,0.035,-0.938,0.559,0.259,28.683,0.033,-1.159,0.261,-0.363,-144.807,0.03,1.041,0.4,0.158,1420.297,0.033,NAmerica,274.728
1.514,-0.991,0.414,0.037,531.929,0.028,-0.928,0.44,-1.22,48.167,0.027,-1.154,0.495,0.216,386.846,0.03,-1.287,0.526,0.27,462.982,0.024,NAmerica,274.728
1.682,-0.286,0.717,0.463,366.597,0.038,-0.917,0.236,-0.017,10.421,0.064,-1.125,0.533,0.218,-363.818,0.028,-0.788,0.673,0.316,413.722,0.043,NAmerica,275.198
1.682,20.295,0.262,-0.065,3139.22,0.04,-1.436,0.293,-0.444,-61.117,0.041,0.491,0.467,0.205,-1131.341,0.038,10.614,0.239,0.035,2988.541,0.038,NAmerica,275.198
1.682,-0.139,0.478,0.212,-344.598,0.032,-0.95,0.006,-0.875,-30.618,0.061,-4.899,0.396,0.089,5494.735,0.038,-0.526,0.527,0.242,-338.126,0.031,NAmerica,275.198
1.875,0.042,0.497,0.071,-393.45,0.025,-1.238,0.53,0.267,-18.736,0.048,0.282,0.46,0.156,963.712,0.031,-0.736,0.563,0.31,-338.91,0.022,NAmerica,275.951
1.567,-1.735,0.599,0.303,1374.468,0.028,-0.841,0.318,0.085,27.421,0.061,-1.189,0.14,-0.438,298.724,0.039,-1.301,0.619,0.326,1352.146,0.028,NAmerica,276.885
1.567,-1.98,0.69,0.384,-280.567,0.024,-1.374,0.254,-0.539,-60.495,0.052,-0.781,0.318,-0.47,-493.363,0.033,-0.866,0.715,0.457,-263.444,0.023,NAmerica,276.885
1.652,-0.232,0.517,0.239,-629.167,0.038,-0.735,0.376,-0.322,46.647,0.055,-0.262,0.648,0.398,213.045,0.024,-0.534,0.584,0.278,-612.841,0.037,NAmerica,280.844
1.652,2.05,0.613,0.354,-3164.871,0.032,0.81,0.24,-2.065,303.959,0.052,-23.694,0.246,-0.76,-11474.324,0.037,3.674,0.682,0.375,-3113.921,0.032,NAmerica,280.844
1.652,-54.403,0.525,0.192,-25978.38,0.031,-0.864,0.217,-1.285,61.495,0.063,-2.723,0.327,-0.73,-490.53,0.024,-11.261,0.564,0.289,-24358.071,0.03,NAmerica,280.844
1.652,-7.663,0.263,-0.406,2875.728,0.038,-1.213,0.426,-0.025,-36.409,0.054,-0.338,0.746,0.553,69.051,0.021,-0.307,0.352,0.109,2289.481,0.03,NAmerica,280.844
2.191,-2.05,0.395,-0.181,618.901,0.03,-1.938,0.425,-0.775,-72.673,0.047,-1.026,0.37,0.099,349.095,0.033,-1.617,0.59,0.341,462.332,0.022,NAmerica,284.576
2.465,-1.279,0.698,0.487,173.381,0.022,-1.788,0.325,-2.252,-40.938,0.049,-1.157,0.411,0.156,-472.943,0.034,-1.308,0.654,0.396,188.233,0.024,NAmerica,284.574
2.052,-25.298,0.297,-0.77,-10698.118,0.038,-1.677,0.379,-1.49,-47.638,0.049,-1.092,0.64,0.396,-1294.939,0.036,-16.045,0.564,0.319,-6638.449,0.024,NAmerica,280.62
2.007,7.035,0.394,-1.497,-1425.46,0.028,-0.632,0.349,-0.13,37.238,0.049,-0.66,0.662,0.314,-88.845,0.025,7.794,0.408,-0.096,-944.142,0.018,NAmerica,281.563
1.271,-0.241,0.72,0.497,82.238,0.024,-0.569,0.517,-0.148,-56.262,0.033,-0.604,0.615,0.11,231.17,0.028,-0.492,0.755,0.526,79.857,0.023,NAmerica,286.017
0.939,-0.246,0.554,0.183,-2273.742,0.032,-0.929,0.141,-0.32,-28.481,0.054,-0.112,0.657,0.366,512.68,0.028,-0.214,0.566,0.32,-2074.188,0.03,NAmerica,284.556
0.928,-1.052,0.621,0.315,-304.933,0.03,-1.046,0.346,-0.064,-44.015,0.043,-38.81,0.524,-1.358,-11043.11,0.028,-1.135,0.631,0.385,-288.972,0.029,NAmerica,283.342
1.329,0.538,0.698,0.47,1507.675,0.034,-1.116,0.293,-0.197,-35.675,0.04,-0.97,0.185,-0.049,36.889,0.068,0.583,0.702,0.424,1571.488,0.035,NAmerica,284.66
2.095,-0.516,0.614,0.119,-174.69,0.028,-4.073,0.361,-0.236,-356.399,0.038,-7.656,0.304,-0.234,-7784.948,0.033,-0.45,0.651,0.412,-142.712,0.023,NAmerica,282.374
2.095,0.281,0.513,-0.026,248.13,0.03,-1.642,0.52,-0.129,-44.722,0.03,-1.065,0.253,-0.06,-11.928,0.055,-0.615,0.547,0.3,205.016,0.025,NAmerica,282.374
2.095,-0.018,0.607,0.24,477.463,0.031,-0.064,0.139,-0.968,83.181,0.04,-0.568,0.446,0.196,-373.514,0.041,-0.481,0.646,0.39,427.92,0.027,NAmerica,282.374
1.79,-5.858,0.57,-1.373,-1643.637,0.027,-1.211,0.321,-0.304,-150.855,0.039,-0.758,0.552,0.296,14.767,0.051,-1.476,0.612,0.267,-913.21,0.015,NAmerica,281.384
2.065,-0.722,0.182,-0.152,38.657,0.071,-1.934,0.325,-0.562,-391.17,0.036,-1.52,0.322,0.017,489.705,0.039,-0.88,0.399,0.146,33.284,0.061,NAmerica,275.619
1.599,-4.614,0.5,0.126,-6550.968,0.027,-1.111,0.378,-0.014,-86.714,0.042,-1.869,0.372,0.116,1833.37,0.045,-2.526,0.618,0.318,-5789.443,0.024,NAmerica,275.489
1.599,-0.855,0.131,-0.219,-313.252,0.058,-0.327,0.292,0.018,191.931,0.036,-0.899,0.25,-0.204,-460.885,0.034,-0.814,0.143,-0.016,-286.026,0.053,NAmerica,275.489
1.569,-1.121,0.577,0.332,166.471,0.038,-1.222,0.395,0.132,-48.893,0.035,-0.852,0.26,-0.064,110.18,0.036,-1.033,0.606,0.241,177.426,0.04,NAmerica,276.185
1.569,-0.677,0.648,0.411,13.506,0.047,-1.135,0.329,0.007,-30.456,0.032,-5.167,0.401,0.15,-4584.839,0.043,-0.802,0.699,0.303,14.691,0.051,NAmerica,276.185
