arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
2.243,-3.209,0.036,-0.588,4991.068,0.016,-1.026,0.224,0.043,-137.846,0.017,-1.759,0.185,0.02,3920.577,0.013,NAmerica,282.873
1.008,2.064,0.24,-164.861,29065.41,0.012,-1.073,0.167,-0.01,185.521,0.021,9.402,0.407,-50.187,16146.669,0.007,NAmerica,282.717
1.842,-0.483,0.139,-0.303,-343.662,0.009,-0.576,0.283,-0.039,171.207,0.016,-0.784,0.454,0.206,-268.271,0.007,NAmerica,282.138
1.512,-1.946,0.234,0.023,-1155.425,0.017,-2.189,0.032,-0.333,1289.274,0.017,-0.475,0.331,0.109,-1103.229,0.016,NAmerica,278.223
1.634,-0.842,0.503,0.215,176.563,0.019,-0.728,0.539,0.166,-569.954,0.018,-0.791,0.432,0.146,184.085,0.02,NAmerica,277.633
1.685,-5.688,0.349,0.028,1046.2,0.016,17.654,0.657,0.429,413.793,0.006,-0.784,0.352,0.123,993.44,0.015,NAmerica,276.691
1.644,27.886,0.023,-0.443,-15919.22,0.018,-1.138,0.12,-0.138,-26.236,0.018,25.545,0.172,0.02,-13120.626,0.015,NAmerica,277.517
0.801,0.89,0.399,0.146,-573.35,0.018,-4.651,0.6,0.356,-175.138,0.02,-0.449,0.564,0.308,-516.002,0.016,NAmerica,281.56
1.07,72.996,0.414,-0.307,626.314,0.009,-1.056,0.518,0.254,81.336,0.014,35.453,0.41,-0.013,551.489,0.008,NAmerica,282.73
1.07,-0.912,0.079,-0.863,-33.571,0.024,-0.163,0.437,0.19,31.798,0.014,-1.397,-0.096,-0.485,-29.974,0.021,NAmerica,282.73
1.07,-8.016,0.573,0.259,-187.828,0.022,-41.154,0.177,-0.018,-7908.985,0.018,-5.881,0.49,0.239,-190.359,0.022,NAmerica,282.73
1.07,-0.694,0.48,0.153,86.636,0.015,-0.78,0.569,0.315,91.873,0.015,-0.881,0.54,0.281,79.832,0.013,NAmerica,282.73
1.07,0.864,0.453,0.038,34.668,0.016,-0.961,0.521,0.119,6.792,0.006,0.293,0.353,0.105,33.435,0.015,NAmerica,282.73
1.07,-156.08,-0.025,-0.374,-9187.894,0.021,-0.145,0.26,0.044,-74.559,0.014,-74.025,0.111,-0.115,-8276.699,0.019,NAmerica,282.73
1.07,0.414,0.383,-0.006,111.323,0.018,9.691,0.72,0.467,82.603,0.007,-0.435,0.531,0.275,94.494,0.015,NAmerica,282.73
1.07,-0.893,0.22,-1.41,11.232,0.01,-2.263,0.931,0.796,-141.893,0.009,-0.924,0.305,-0.581,9.097,0.008,NAmerica,282.73
1.07,-1.652,0.327,-0.024,-77.162,0.014,15.859,0.374,0.115,-18661.116,0.016,-0.61,0.193,-0.058,-78.444,0.014,NAmerica,282.73
1.07,10.151,0.613,0.299,94.768,0.008,-1.233,-0.307,-10.459,-10.548,0.01,12.442,0.525,0.229,99.375,0.009,NAmerica,282.73
1.07,-3.586,0.849,0.72,-166.247,0.01,-0.727,0.144,-0.197,545.571,0.017,-3.226,0.93,0.856,-119.484,0.007,NAmerica,282.73
1.137,-0.718,0.142,-0.466,-691.347,0.021,-66.664,0.032,-0.597,-18232.696,0.019,-0.185,0.353,0.116,-536.658,0.016,NAmerica,282.736
1.712,1.2,0.356,0.106,-379.149,0.025,-2.512,-0.032,-0.505,-525.976,0.023,-0.516,0.025,-0.02,-405.048,0.027,NAmerica,275.711
1.799,1.17,0.047,-0.245,386.246,0.017,-0.922,0.119,-0.273,-154.274,0.014,-0.569,0.17,0.015,343.579,0.015,NAmerica,274.848
1.856,-0.09,0.041,-0.288,1180.379,0.017,-0.735,0.062,-0.019,-191.322,0.04,1.521,0.279,0.077,999.349,0.014,NAmerica,275.263
1.856,-81.338,0.412,0.132,-30451.162,0.017,0.961,0.387,0.144,598.105,0.018,-73.841,0.582,0.301,-27326.686,0.015,NAmerica,275.263
1.53,1.273,0.146,-0.227,-517.213,0.015,2.509,0.178,-0.093,-1070.28,0.012,0.117,0.199,0.013,-463.824,0.014,NAmerica,276.582
2.222,-0.847,0.077,-0.012,-190.719,0.04,-0.538,0.141,-0.044,91.212,0.017,-0.823,0.126,0.013,-188.317,0.039,NAmerica,281.23
1.016,-0.59,0.289,-0.028,952.087,0.019,-2.236,0.224,-0.003,-1528.405,0.019,0.589,0.353,0.124,878.796,0.017,NAmerica,282.361
1.528,1.684,0.306,-0.236,-826.637,0.013,-0.605,0.489,0.239,119.057,0.014,0.707,0.172,-0.007,-745.854,0.012,NAmerica,277.986
2.237,-1.308,-0.059,-0.343,144.713,0.021,0.606,0.442,0.186,1865.68,0.017,-0.542,0.289,0.076,120.005,0.017,NAmerica,282.28
2.059,-1.047,0.043,-0.319,-2747.194,0.021,-0.5,0.682,0.375,-55.718,0.014,-0.583,0.336,0.084,-2290.085,0.017,NAmerica,281.699
0.864,-0.438,0.426,0.154,125.549,0.015,-0.662,0.348,0.086,-6.749,0.021,-0.592,0.485,0.234,119.431,0.014,NAmerica,282.483
0.864,-0.76,0.335,0.077,-488.438,0.018,1.161,0.333,-0.272,-738.462,0.013,-0.952,0.418,0.169,-463.404,0.017,NAmerica,282.483
1.1,0.164,0.512,0.251,-60.953,0.015,-0.158,0.369,0.135,535.681,0.02,0.378,0.721,0.493,-50.154,0.012,Europe,287.119
1.127,-0.997,0.267,0.047,-6.89,0.022,42.84,0.148,-0.232,17563.979,0.015,-0.127,0.012,-0.06,-7.266,0.023,Europe,286.996
1.454,-3.223,0.107,-0.348,1121.067,0.015,4.302,-0.06,-1.076,-848.325,0.019,-1.281,0.33,0.108,912.13,0.012,NAmerica,274.727
1.651,-1.556,0.086,-0.152,376.571,0.023,-1.174,0.534,0.181,629.591,0.024,-1.024,0.288,0.07,338.406,0.021,NAmerica,279.261
2.146,2.81,0.191,-0.097,15875.007,0.015,-1.099,0.475,0.162,912.32,0.022,10.0,0.067,-0.015,15267.684,0.014,NAmerica,282.74
2.146,-0.898,0.01,-0.766,253.178,0.017,0.046,0.273,0.065,-199.28,0.018,-1.126,-0.108,-0.142,203.579,0.014,NAmerica,282.74
0.817,-1.906,0.298,-0.012,699.607,0.027,-1.23,0.478,0.14,476.473,0.027,-1.465,0.488,0.211,617.603,0.023,NAmerica,280.871
0.817,-1.51,0.291,-0.09,1040.712,0.025,-0.97,0.361,0.097,798.958,0.027,-1.272,0.454,0.197,893.339,0.022,NAmerica,280.871
0.817,-3.687,0.065,-0.472,-250.077,0.023,8.385,0.502,0.241,-556.834,0.014,1.756,0.34,0.106,-194.819,0.018,NAmerica,280.871
0.817,-2.557,0.18,-0.376,854.525,0.032,-0.427,0.586,0.297,-37.854,0.014,-0.318,0.412,0.162,666.752,0.025,NAmerica,280.871
0.817,-3.112,0.247,-0.301,1039.229,0.032,-0.639,0.586,0.296,-26.016,0.014,0.115,0.418,0.167,831.621,0.025,NAmerica,280.871
1.124,3.572,0.346,0.084,-611.862,0.015,-1.205,0.537,0.23,97.117,0.019,6.216,0.499,0.247,-554.616,0.014,Europe,287.116
1.124,-0.721,0.318,0.085,-43.169,0.016,0.323,0.21,0.002,-149.273,0.021,-0.56,0.397,0.156,-41.469,0.015,Europe,287.116
1.124,-0.839,0.202,-0.019,-31.306,0.017,48.767,-0.492,-1.223,-6911.268,0.046,-0.726,0.543,0.274,-26.416,0.014,Europe,287.116
1.124,0.17,0.343,0.098,105.11,0.021,-0.728,0.087,-0.955,137.305,0.018,-0.392,0.466,0.213,98.168,0.019,Europe,287.116
1.044,5.873,0.028,-0.103,-156.947,0.022,0.942,0.105,-0.161,-2527.572,0.011,1.204,0.087,-0.044,-152.64,0.022,Europe,286.935
1.424,-102.687,-0.407,-1.971,-7990.258,0.053,-1.451,0.075,-0.139,721.62,0.013,-68.247,-0.502,-0.382,-5449.255,0.036,NAmerica,272.945
1.379,-1.388,0.064,-0.311,66.759,0.014,8.24,0.331,0.047,1653.57,0.013,-1.276,0.012,-0.147,62.446,0.013,NAmerica,274.652
2.83,-1.135,0.066,-0.339,272.54,0.012,-0.647,0.494,0.24,-420.241,0.009,-0.907,0.196,0.036,231.217,0.01,NAmerica,285.713
2.83,-1.609,0.048,-0.178,733.739,0.013,-0.902,0.559,0.245,-127.802,0.015,-1.082,0.077,-0.007,678.475,0.012,NAmerica,285.713
2.447,2.424,0.307,0.091,1146.905,0.013,-0.583,0.59,0.338,-27.858,0.015,-0.291,0.562,0.231,1054.967,0.012,NAmerica,282.198
1.015,3.305,0.361,-0.171,-521.793,0.011,-3.733,0.39,0.138,-4636.088,0.025,-1.78,0.641,0.314,-399.228,0.008,Europe,286.013
1.015,-0.954,0.314,0.044,-143.836,0.017,-0.963,0.091,-0.161,-3.105,0.027,-1.145,0.531,0.282,-124.619,0.014,Europe,286.013
1.044,-0.648,0.546,0.121,-32.093,0.018,-0.994,-0.057,-0.297,-71.033,0.043,-0.02,0.749,0.48,-24.687,0.014,Europe,285.903
1.067,0.216,0.284,0.052,-4860.979,0.026,-2.982,0.033,-0.57,-859.104,0.021,-4.497,0.429,0.166,-4558.736,0.024,Europe,285.832
1.866,0.557,0.181,0.031,-104.868,0.028,-1.023,0.425,0.18,-60.209,0.029,-0.65,0.048,-0.01,-107.05,0.029,NAmerica,273.524
1.891,-1.606,0.397,0.145,-1672.732,0.035,0.805,-0.012,-0.372,168.99,0.019,-0.556,0.559,0.18,-1637.825,0.035,NAmerica,275.661
1.891,-0.67,0.11,-0.195,-775.128,0.019,-1.23,0.441,0.127,254.44,0.012,-1.454,0.339,0.108,-669.763,0.016,NAmerica,275.661
1.889,0.833,0.603,0.346,2111.425,0.026,2.352,0.419,-0.255,716.539,0.01,1.333,0.679,0.267,2235.127,0.027,NAmerica,275.841
1.551,-0.917,0.142,-0.174,118.049,0.017,-0.743,0.374,-0.028,-18.366,0.012,-0.469,0.258,0.065,105.366,0.015,NAmerica,275.752
1.166,-1.167,0.354,-0.277,249.637,0.015,-0.608,0.541,0.174,-858.313,0.024,-1.186,0.514,0.26,190.075,0.011,NAmerica,281.204
1.166,-6.114,0.353,-1.024,910.098,0.013,-1.027,0.134,-0.555,63.331,0.015,-3.967,0.491,0.104,605.378,0.009,NAmerica,281.204
0.904,-0.918,0.123,-0.247,-20.229,0.013,-2.208,0.154,-0.412,-219.021,0.017,0.095,0.04,-3.156,-36.933,0.025,Europe,284.727
0.983,-1.2,0.304,0.085,-903.554,0.025,-0.891,0.256,-1.723,-175.161,0.015,-0.872,0.532,0.214,-837.392,0.024,Europe,285.345
1.285,-1.212,0.321,-0.613,69.527,0.016,-0.807,0.087,-1.567,-89.949,0.021,-1.1,0.378,0.143,50.688,0.011,NAmerica,273.894
1.121,-0.967,0.075,-0.927,-123.158,0.02,-0.691,0.163,-0.493,431.422,0.017,-1.031,0.26,0.022,-87.743,0.015,NAmerica,276.09
1.534,-14.049,0.249,-1.272,5983.105,0.013,-1.746,0.212,-3.12,148.177,0.025,-7.474,0.404,0.008,3954.67,0.009,NAmerica,274.461
1.407,6.998,0.328,-0.183,-2427.651,0.014,-1.159,0.182,-0.16,456.809,0.015,5.062,0.39,0.148,-2059.922,0.012,NAmerica,274.423
1.183,-1.385,0.263,-0.124,977.488,0.014,-2.702,0.168,-2.004,508.491,0.012,0.472,0.322,0.085,881.927,0.013,NAmerica,276.011
1.183,-1.256,0.575,-0.233,81.068,0.014,-1.112,0.438,0.162,16.395,0.008,-1.209,0.654,0.165,66.724,0.011,NAmerica,276.011
1.861,-1.189,0.003,-0.46,512.635,0.016,-0.868,0.662,0.32,112.447,0.014,-0.813,0.472,0.194,380.743,0.012,NAmerica,282.6
1.861,3.53,0.014,-1.373,451.957,0.01,-0.453,0.578,0.231,745.973,0.02,-0.921,0.38,-0.237,326.3,0.008,NAmerica,282.6
0.807,-1.156,0.32,-1.595,33.209,0.014,-0.549,0.597,0.215,651.977,0.021,-0.963,0.425,-0.054,21.164,0.009,NAmerica,279.05
0.807,0.349,0.445,0.009,266.509,0.016,-0.895,0.507,0.124,140.859,0.041,-0.219,0.632,0.377,211.304,0.013,NAmerica,279.05
0.807,0.646,0.455,0.142,787.492,0.021,-1.061,0.554,0.305,-61.725,0.017,-0.995,0.498,0.238,742.577,0.02,NAmerica,279.05
0.848,-2.041,0.346,0.07,2732.325,0.022,-0.525,-0.019,-0.09,-634.068,0.036,0.784,0.443,0.194,2543.672,0.021,NAmerica,279.542
0.848,0.245,0.267,0.052,-1337.157,0.043,-1.533,0.245,-0.76,-1097.803,0.011,-1.016,0.492,0.188,-1237.688,0.039,NAmerica,279.542
1.631,-0.907,0.448,0.198,-322.94,0.02,-1.084,-0.005,-7.296,-261.996,0.012,-1.142,0.528,0.259,-310.392,0.019,NAmerica,282.077
1.124,-1.53,0.232,0.048,12136.484,0.033,-0.754,0.246,-0.079,966.358,0.016,-6.694,0.272,0.06,12055.08,0.033,NAmerica,275.41
1.124,-0.808,0.07,-1.313,462.413,0.012,-2.404,0.824,-0.734,167.555,0.009,-2.161,0.409,0.076,292.318,0.008,NAmerica,275.41
1.809,-3.866,0.07,-13.23,-2853.894,0.015,-2.14,0.662,0.415,-450.648,0.008,-5.628,0.163,-4.178,-1721.548,0.009,NAmerica,275.459
1.244,1.135,0.313,0.001,-1336.751,0.015,-1.386,0.437,0.142,796.791,0.025,-0.405,0.698,0.445,-996.737,0.011,NAmerica,277.017
1.244,-3.149,0.87,-0.081,132.291,0.007,-0.072,0.475,0.212,225.488,0.017,-2.168,0.852,0.122,119.205,0.007,NAmerica,277.017
1.125,16.192,0.311,-0.465,2147.162,0.013,-0.638,0.313,0.038,314.166,0.018,-0.341,0.566,0.295,1489.653,0.009,NAmerica,281.316
1.192,3.267,0.017,-0.268,-2709.027,0.03,7.728,0.222,-0.188,-6967.218,0.017,2.693,0.304,0.087,-2298.53,0.025,Europe,287.322
1.295,-0.735,0.047,-1.349,535.731,0.027,-10.46,0.23,-0.025,-6569.209,0.019,-0.56,0.512,0.26,300.754,0.015,Europe,287.608
1.21,-0.87,0.015,-0.522,178.378,0.016,3.224,-0.287,-0.559,-12.432,0.005,-0.891,0.191,-0.071,149.633,0.013,NAmerica,274.728
1.888,-0.941,0.361,0.127,536.911,0.017,-0.823,0.38,0.111,-25.929,0.022,0.879,0.361,0.125,537.764,0.017,NAmerica,276.878
1.316,0.132,0.224,-0.096,-598.497,0.016,-0.453,0.429,0.142,606.045,0.018,0.394,0.571,0.286,-483.055,0.013,NAmerica,275.659
1.582,13.131,0.354,0.124,-16485.547,0.018,-1.49,-0.341,-0.615,-35.957,0.016,-2.855,0.186,0.032,-17327.975,0.018,NAmerica,281.92
1.582,0.648,-0.243,-0.502,-12.204,0.005,-0.954,0.358,0.078,-14.383,0.056,2.01,-0.028,-0.348,-11.562,0.005,NAmerica,281.92
0.805,1.589,0.36,-0.45,-524.255,0.027,2.759,-0.219,-1.228,174.45,0.011,5.057,0.565,0.256,-375.422,0.019,NAmerica,284.112
1.637,-1.439,-0.006,-0.262,487.566,0.021,-5.279,0.774,-0.214,-34.289,0.007,-0.676,0.342,0.116,408.169,0.018,NAmerica,280.702
0.94,-7.138,-0.362,-0.992,-919.392,0.02,-1.844,0.348,-1.294,-8.314,0.009,-9.811,-0.366,-0.9,-897.991,0.02,NAmerica,276.006
0.94,-0.95,0.146,0.017,-14.848,0.058,-0.537,0.934,0.673,-2.755,0.012,-0.943,0.203,0.029,-14.757,0.057,NAmerica,276.006
0.94,-0.755,0.146,-0.811,-91.601,0.009,1.351,0.503,-2.875,-5.747,0.003,-2.157,0.042,-0.586,-85.731,0.008,NAmerica,276.006
1.232,-1.436,0.228,0.05,-784.673,0.022,-0.987,-0.325,-0.422,-2.384,0.028,2.296,0.21,0.043,-787.891,0.022,NAmerica,275.875
1.561,-14.938,0.131,-0.003,1168.677,0.017,-1.35,0.274,-0.087,-103.952,0.009,-5.32,0.264,0.065,1128.253,0.016,NAmerica,277.383
1.497,-0.127,0.157,0.023,-4.766,0.022,-0.877,0.378,0.139,226.455,0.016,-0.292,0.882,0.637,-2.906,0.013,NAmerica,275.15
1.497,0.814,0.633,-3.698,-6.329,0.004,0.212,0.544,0.023,-61.312,0.009,3.606,0.621,-6.166,-7.816,0.004,NAmerica,275.15
1.657,0.097,0.972,0.921,-37.374,0.007,0.041,0.264,0.07,1289.142,0.028,0.704,0.933,0.528,-91.28,0.016,NAmerica,275.23
1.906,-105.875,0.196,-0.048,43404.194,0.009,-0.466,0.588,0.216,258.571,0.021,-36.467,0.279,0.072,40856.767,0.009,NAmerica,281.949
0.82,-0.475,0.313,-0.334,257.057,0.02,-0.673,0.565,0.317,166.457,0.007,-0.765,0.535,0.278,189.194,0.015,NAmerica,280.319
1.1,-1.235,0.513,0.071,-59.783,0.009,-2.939,0.53,0.082,-1194.526,0.006,-0.588,0.602,0.296,-52.055,0.008,Europe,288.304
1.121,-2.068,0.127,-0.01,1343.329,0.029,-6.46,0.458,-0.808,-1136.391,0.006,-1.109,0.286,0.071,1288.392,0.028,NAmerica,277.953
0.805,-2.831,0.457,0.177,338.614,0.023,-3.893,0.532,0.178,-254.658,0.008,-1.35,0.51,0.249,323.479,0.022,NAmerica,280.244
1.016,-1.106,0.261,-1.276,314.0,0.014,-1.152,0.498,0.248,-146.336,0.011,-0.307,0.485,0.032,204.781,0.009,NAmerica,279.826
0.803,-1.418,0.256,-16.704,286.854,0.028,-0.3,0.335,0.107,-223.743,0.013,-1.232,0.525,-0.162,73.482,0.007,NAmerica,279.804
0.803,-12.484,0.319,-30.238,4132.812,0.028,-1.013,0.397,0.126,-254.553,0.026,2.517,0.53,-0.865,1009.729,0.007,NAmerica,279.804
0.803,-0.109,0.327,-8.369,-93.552,0.026,-2.923,0.757,0.394,-5.705,0.009,-1.071,0.532,0.086,-29.215,0.008,NAmerica,279.804
0.803,0.312,0.167,-2.072,-92.399,0.025,-1.054,0.747,0.011,-1.717,0.011,-0.939,0.369,0.125,-49.325,0.013,NAmerica,279.804
0.803,-3.344,0.084,-3.045,-476.213,0.027,-0.799,0.204,-5.831,-0.871,0.006,-0.285,0.351,0.108,-223.645,0.013,NAmerica,279.804
0.803,-8.327,0.064,-0.526,2246.404,0.039,-0.995,0.552,0.295,-56.165,0.007,-1.969,0.263,0.068,1755.69,0.031,NAmerica,279.804
0.803,2.075,0.84,0.692,37.085,0.021,-0.941,0.456,0.167,46.987,0.017,2.219,0.655,0.249,57.85,0.033,NAmerica,279.804
0.803,-0.035,0.759,0.541,-7.987,0.021,-1.027,0.433,0.168,40.738,0.015,-1.639,0.668,0.245,-10.25,0.027,NAmerica,279.804
0.803,0.501,0.572,0.283,3.61,0.019,-1.085,0.572,0.321,-60.214,0.008,-0.762,0.717,0.271,3.639,0.019,NAmerica,279.804
0.827,-1.874,-0.004,-1.526,365.653,0.025,-1.066,0.609,0.287,-78.726,0.012,-1.055,0.284,0.069,222.055,0.015,NAmerica,279.729
0.827,-1.44,0.046,-0.824,301.406,0.031,-2.009,0.329,0.104,473.631,0.031,-0.897,0.346,0.118,209.633,0.021,NAmerica,279.729
0.827,-1.498,0.097,-0.789,268.029,0.029,-6.161,0.398,0.155,1412.679,0.024,-0.829,0.335,0.112,188.807,0.02,NAmerica,279.729
0.827,-7.738,0.242,-4.45,2695.77,0.021,-0.962,0.013,-0.308,11.736,0.018,-6.253,0.518,0.214,1023.439,0.008,NAmerica,279.729
0.827,1.849,0.328,-1.321,-1134.855,0.022,-0.838,0.642,0.318,128.203,0.013,1.282,0.519,0.268,-637.403,0.012,NAmerica,279.729
0.868,-0.403,0.443,0.145,462.525,0.031,-1.037,0.526,0.263,-38.513,0.01,-1.726,0.329,0.08,479.72,0.032,NAmerica,279.618
0.868,5.617,0.514,0.131,1432.672,0.024,-0.874,0.442,0.192,821.646,0.014,-2.226,0.381,0.117,1444.415,0.024,NAmerica,279.618
0.868,-0.327,0.02,-3.238,21.125,0.033,0.106,0.724,0.49,7.214,0.007,-0.762,0.016,-0.11,10.811,0.017,NAmerica,279.618
1.135,-0.021,0.475,0.087,128.758,0.015,-1.093,0.413,-0.021,-50.28,0.014,-0.368,0.524,0.27,115.127,0.014,NAmerica,278.962
1.135,-1.125,0.362,0.046,-43.841,0.012,-0.687,0.023,-0.105,-31.976,0.015,-1.168,0.371,0.094,-42.717,0.011,NAmerica,278.962
1.127,2.972,0.253,-0.363,2750.676,0.018,-0.988,0.6,0.343,-170.04,0.013,-0.731,0.417,0.173,2142.824,0.014,NAmerica,280.257
1.127,-0.59,0.726,0.49,7.21,0.007,-0.923,0.008,-0.17,-372.88,0.016,-0.426,0.751,0.526,6.952,0.007,NAmerica,280.257
1.75,0.833,0.408,0.162,-2767.145,0.013,-1.639,0.184,-0.011,-187.096,0.017,-1.235,0.571,0.29,-2546.723,0.012,NAmerica,280.493
1.24,-0.894,0.382,0.14,-28.205,0.013,1.184,0.089,-0.055,-715.587,0.016,-1.03,0.148,-0.001,-30.428,0.014,NAmerica,277.042
1.448,-0.321,0.495,0.226,753.39,0.015,9.889,-0.039,-0.09,4786.041,0.024,-0.588,0.644,0.361,684.703,0.013,NAmerica,279.491
1.917,-0.045,0.044,-0.366,-1083.688,0.017,-0.824,0.736,0.073,-5.074,0.025,-1.052,0.298,0.089,-885.095,0.014,NAmerica,279.393
1.437,-1.423,0.273,0.026,-2097.525,0.016,-0.297,0.689,0.349,287.004,0.011,-4.474,0.192,0.031,-2091.983,0.016,NAmerica,281.603
1.437,2.5,0.246,0.047,-680.116,0.015,-1.489,0.291,0.078,21.68,0.012,0.73,0.036,-0.037,-709.331,0.016,NAmerica,281.603
1.513,14.765,-0.066,-0.206,16653.967,0.025,8249.5,0.085,-88615.226,-873866.932,0.012,21.828,-0.029,-0.073,15708.947,0.024,NAmerica,283.04
1.513,-0.926,-0.082,-0.076,-5.467,0.027,0.983,0.036,-0.142,1389.437,0.017,-0.907,0.445,0.017,-5.224,0.026,NAmerica,283.04
1.126,-0.554,0.209,-0.901,170.803,0.02,1.906,0.307,0.078,3141.777,0.03,-0.811,0.517,0.265,106.24,0.013,NAmerica,279.296
1.63,-5.342,-0.717,-1.052,32.338,0.018,-0.706,0.477,0.207,15.754,0.012,-0.549,0.58,0.263,19.383,0.011,NAmerica,276.368
1.464,16766.062,-0.008,-38046.35,-440770.814,0.015,-1.327,0.141,-0.001,-484.77,0.023,3519.812,0.053,-12865.532,-256319.344,0.009,NAmerica,277.138
1.009,44.899,0.04,-0.308,-12986.139,0.019,-0.848,0.427,0.17,89.569,0.018,6.383,0.259,0.045,-11098.991,0.016,NAmerica,277.018
1.091,-9.827,0.293,0.086,12476.988,0.03,-0.616,0.428,0.173,367.891,0.016,10.167,0.41,0.138,12115.801,0.03,NAmerica,282.226
1.064,-0.971,0.104,-1.863,25.678,0.023,-0.759,0.426,0.146,63.67,0.013,-1.017,0.162,0.016,15.056,0.014,NAmerica,278.671
0.841,-0.034,-0.052,-0.347,-371.17,0.026,-1.393,0.438,0.125,455.62,0.007,-0.343,0.233,0.034,-314.24,0.022,NAmerica,279.8
0.928,-1.596,0.399,0.146,250.688,0.018,-4.083,0.033,-0.434,25.564,0.005,-0.881,0.676,0.39,211.835,0.015,NAmerica,280.897
1.473,1.183,0.277,0.021,1457.485,0.018,-1.136,-0.101,-0.013,97.323,0.06,0.431,0.419,0.163,1347.818,0.016,NAmerica,278.92
1.473,-0.519,0.431,0.172,62.692,0.013,-1.263,-0.036,-0.009,154.078,0.049,-0.628,0.349,0.121,64.579,0.013,NAmerica,278.92
1.206,-5.829,0.413,-0.915,2325.673,0.011,-1.136,-0.299,-0.017,36.58,0.087,-4.28,0.5,0.236,1469.075,0.007,NAmerica,276.67
1.449,-2.398,0.124,-2.404,240.729,0.011,-0.73,-0.272,-0.017,-53.492,0.077,0.232,0.362,0.035,128.197,0.006,NAmerica,276.422
1.44,0.156,0.348,0.073,93.058,0.057,-0.224,0.241,0.043,-11.119,0.013,0.742,-0.03,-0.009,97.116,0.06,NAmerica,276.782
1.44,1.242,0.359,0.088,146.465,0.046,-9.14,0.317,0.088,-2614.931,0.012,2.376,0.007,-0.006,153.888,0.049,NAmerica,276.782
1.44,-1.365,-0.089,-0.01,36.451,0.087,-1.375,0.38,0.135,-342.758,0.018,-1.333,-0.192,-0.028,36.77,0.088,NAmerica,276.782
1.44,-0.414,-0.162,-0.016,-53.486,0.077,0.208,0.381,0.118,81.014,0.022,-0.452,-0.271,-0.039,-54.069,0.078,NAmerica,276.782
1.681,-0.655,0.447,0.124,-20.46,0.012,-2.183,0.38,0.084,-216.746,0.016,0.09,0.436,0.162,-20.007,0.012,NAmerica,276.309
1.09,2.953,0.433,0.001,-544.677,0.012,-0.919,0.67,0.161,244.469,0.067,0.415,0.659,0.434,-409.786,0.009,NAmerica,281.511
1.341,-0.628,0.143,-0.08,-394.885,0.02,-0.432,0.255,-0.197,5505.678,0.014,-0.435,0.579,0.256,-327.747,0.017,NAmerica,282.625
1.341,-0.111,0.231,0.05,84.066,0.023,-0.439,0.335,0.018,805.171,0.015,-0.434,0.556,0.202,77.049,0.021,NAmerica,282.625
1.404,0.605,0.226,-0.162,755.572,0.018,-0.757,0.238,-0.14,-790.691,0.015,-0.854,0.426,0.179,635.076,0.015,NAmerica,283.339
0.648,-1.241,0.344,0.1,539.54,0.069,-1.418,0.501,0.209,-945.483,0.011,-1.228,0.592,0.099,539.99,0.069,NAmerica,277.757
1.781,3.949,0.198,-0.085,5242.191,0.013,-0.698,0.391,0.15,40.16,0.015,-4.427,0.33,0.109,4750.746,0.012,NAmerica,280.026
1.781,0.212,0.213,-0.017,819.405,0.015,-0.828,0.184,0.034,331.88,0.03,-1.386,0.427,0.158,745.659,0.014,NAmerica,280.026
1.781,-0.928,0.021,-0.231,-821.9,0.016,14.469,0.079,-0.51,-4591.395,0.009,-0.627,0.172,0.017,-734.539,0.014,NAmerica,280.026
1.401,-0.564,0.418,0.127,-495.183,0.012,-4.057,0.027,-0.499,610.717,0.008,-0.887,0.448,0.182,-479.283,0.011,NAmerica,280.342
1.593,-1.68,-0.237,-0.84,-39.605,0.014,-1.533,0.345,0.112,-688.751,0.017,-1.369,0.276,-0.032,-29.656,0.01,NAmerica,280.123
1.053,-1.508,0.222,0.041,1148.659,0.032,-1.713,0.511,0.252,-256.648,0.014,-2.687,0.445,0.152,1079.904,0.03,NAmerica,281.246
2.582,1.994,0.001,-1.034,-5327.417,0.01,-0.749,0.408,0.153,-113.584,0.017,6.121,0.367,0.133,-3478.719,0.007,NAmerica,285.168
2.582,-2.9,0.327,0.107,471.414,0.007,-0.82,0.424,0.144,757.227,0.03,-2.494,0.327,0.091,475.629,0.007,NAmerica,285.168
0.985,-0.601,0.282,0.009,-298.854,0.017,-1.92,0.203,-0.184,642.156,0.013,-0.833,0.617,0.344,-243.174,0.014,NAmerica,279.408
1.816,-0.445,0.284,0.061,-426.109,0.015,-1.225,0.197,-0.038,209.93,0.017,-0.953,0.598,0.233,-385.27,0.014,NAmerica,283.488
1.863,-1.013,0.375,0.138,-168.045,0.018,3.57,0.173,-0.455,-46.23,0.01,-0.859,0.464,0.123,-169.459,0.018,NAmerica,280.735
1.227,-0.612,0.306,0.089,1124.182,0.032,-0.978,0.779,0.447,-6.43,0.016,-0.141,0.279,0.061,1141.011,0.032,NAmerica,278.311
1.713,-0.827,0.284,-0.044,602.984,0.012,-0.912,0.493,0.146,166.593,0.032,-0.073,0.241,0.036,579.55,0.012,NAmerica,279.329
1.713,-0.958,-0.028,-0.225,227.976,0.019,-2.001,0.307,0.052,-211.581,0.009,-0.773,0.321,0.101,195.34,0.016,NAmerica,279.329
