arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
2.157,1.465,0.516,-3.507,1.605,0.093,0.06,0.851,0.474,0.121,0.036,1.427,0.792,-3.22,1.553,0.087,NAmerica,281.04
2.157,0.791,0.479,-3.66,0.866,0.07,1.583,0.66,-72.25,1.593,0.025,0.756,0.777,-3.129,0.816,0.06,NAmerica,281.04
2.811,0.659,0.385,-1.247,0.837,0.07,1.656,0.686,-19.999,1.677,0.036,0.552,0.885,-0.431,0.668,0.051,NAmerica,283.663
0.926,-0.128,0.776,-0.072,0.173,0.04,0.005,0.431,0.147,0.152,0.053,-0.149,0.766,-0.259,0.187,0.039,NAmerica,284.409
1.071,1.298,0.412,-50.158,1.331,0.041,40.719,0.508,-374.032,41.142,0.031,1.111,0.462,-36.764,1.144,0.038,NAmerica,285.0
1.071,1.1,0.634,-9.238,1.168,0.053,0.953,0.488,-1.372,1.158,0.109,1.16,0.675,-9.713,1.195,0.039,NAmerica,285.0
1.074,-0.235,0.342,-2.46,0.302,0.067,1.776,0.588,-9.185,1.843,0.048,-0.216,0.542,-1.486,0.256,0.049,NAmerica,284.616
1.94,46.825,0.572,-528.664,47.193,0.037,0.081,0.533,0.128,0.234,0.054,45.986,0.565,-504.712,46.114,0.022,NAmerica,274.526
1.667,0.644,0.085,-0.776,1.022,0.133,3.084,0.298,-5.742,3.325,0.078,0.581,0.49,-0.406,0.909,0.117,NAmerica,276.856
1.79,1.316,0.346,-5.063,1.437,0.056,0.07,0.121,-0.487,0.27,0.073,1.417,0.767,-5.358,1.471,0.038,NAmerica,278.217
1.79,-0.09,0.345,-0.057,0.261,0.06,-0.024,0.23,-0.18,0.244,0.078,-0.051,0.662,0.365,0.202,0.048,NAmerica,278.217
1.839,2.675,0.389,-4.513,2.911,0.077,7.818,0.536,-40.579,7.92,0.045,2.626,0.595,-4.213,2.831,0.071,NAmerica,276.98
1.514,0.037,0.378,0.089,0.209,0.059,1.531,0.262,-3.982,1.734,0.104,0.08,0.592,0.175,0.199,0.052,NAmerica,274.728
1.514,-0.046,0.363,0.064,0.218,0.068,0.127,0.108,-0.643,0.367,0.101,-0.002,0.588,0.295,0.189,0.06,NAmerica,274.728
1.514,6.886,-0.073,-32.156,7.072,0.061,3.143,0.285,-18.104,3.286,0.078,7.324,0.35,-35.479,7.418,0.044,NAmerica,274.728
1.682,1.132,0.611,-1.972,1.286,0.082,0.006,0.432,0.118,0.259,0.074,1.23,0.63,-2.463,1.388,0.087,NAmerica,275.198
1.682,-0.004,0.51,0.259,0.243,0.071,0.595,0.835,-0.299,0.725,0.077,0.032,0.581,0.257,0.243,0.071,NAmerica,275.198
1.682,2.663,0.247,-12.31,2.785,0.064,2.309,0.799,-6.527,2.367,0.046,2.85,0.387,-13.791,2.936,0.055,NAmerica,275.198
1.875,-0.018,0.141,-0.22,0.295,0.086,0.638,0.723,-0.464,0.786,0.082,-0.04,0.319,0.066,0.259,0.074,NAmerica,275.951
1.567,0.444,0.539,-0.195,0.697,0.1,1.503,0.754,-4.422,1.568,0.054,0.496,0.837,-0.185,0.694,0.091,NAmerica,276.885
1.567,2.029,0.41,-5.186,2.212,0.076,1.447,0.556,-4.167,1.565,0.075,2.113,0.838,-5.086,2.194,0.051,NAmerica,276.885
1.652,0.355,0.431,-0.115,0.697,0.108,1.133,0.481,-3.966,1.255,0.076,0.428,0.872,0.025,0.651,0.088,NAmerica,280.844
1.652,1.068,0.699,-2.11,1.174,0.06,2.712,0.768,-7.455,2.793,0.05,1.159,0.858,-2.419,1.231,0.051,NAmerica,280.844
1.652,0.963,0.415,-1.932,1.141,0.079,-0.201,0.472,-4.474,0.264,0.048,1.078,0.743,-2.133,1.18,0.062,NAmerica,280.844
1.652,0.792,0.76,-1.456,0.877,0.054,0.671,0.715,-0.535,0.819,0.064,0.863,0.637,-1.982,0.967,0.062,NAmerica,280.844
2.191,1.772,-0.034,-3.472,2.05,0.076,6.175,0.497,-262.534,6.557,0.076,2.065,0.829,-4.216,2.214,0.059,NAmerica,284.576
2.465,-0.394,-0.147,-12.742,0.418,0.039,1.896,0.503,-5.532,2.044,0.076,-0.252,0.563,-4.83,0.272,0.029,NAmerica,284.574
2.052,1.541,0.567,-4.783,1.644,0.078,0.235,0.404,-2.776,0.268,0.04,1.509,0.873,-4.432,1.593,0.07,NAmerica,280.62
2.007,8.757,0.386,-499.292,8.86,0.047,0.412,0.747,-6.991,0.425,0.028,7.588,0.544,-374.033,7.671,0.039,NAmerica,281.563
1.271,2.921,0.669,-14.1,2.976,0.058,0.224,0.446,-0.473,0.337,0.068,2.898,0.782,-13.743,2.941,0.05,NAmerica,286.017
0.939,-0.105,0.392,-2.646,0.279,0.08,0.546,0.674,-2.507,0.594,0.031,-0.077,0.406,-0.853,0.199,0.057,NAmerica,284.556
0.928,0.097,0.608,-1.542,0.238,0.06,0.667,0.122,-3.2,0.777,0.048,0.093,0.71,0.104,0.142,0.029,NAmerica,283.342
1.329,-0.141,0.421,-0.116,0.286,0.069,0.031,0.524,0.247,0.197,0.038,-0.1,0.571,0.147,0.25,0.063,NAmerica,284.66
2.095,0.421,0.131,-2.203,0.59,0.056,1.692,0.112,-71.434,1.755,0.036,0.416,0.759,-1.078,0.475,0.031,NAmerica,282.374
2.095,0.503,-0.034,-2.038,0.661,0.052,0.956,0.693,-4.246,1.014,0.048,0.529,0.422,-1.773,0.632,0.042,NAmerica,282.374
2.095,-0.025,0.191,-0.38,0.275,0.053,0.369,0.38,-1.44,0.481,0.063,0.007,0.715,0.442,0.175,0.034,NAmerica,282.374
1.79,1.797,-0.081,-86.043,1.896,0.047,0.247,0.716,0.159,0.384,0.061,1.718,0.468,-72.132,1.738,0.02,NAmerica,281.384
1.599,1.069,0.444,-5.722,1.148,0.06,-0.142,0.578,-0.095,0.227,0.051,1.068,0.781,-5.294,1.111,0.044,NAmerica,275.489
1.599,0.318,0.347,-0.935,0.449,0.067,0.188,0.525,-0.061,0.333,0.066,0.336,0.592,-0.774,0.43,0.056,NAmerica,275.489
1.569,0.43,0.184,-0.956,0.63,0.092,0.848,0.416,-2.175,0.987,0.081,0.437,0.584,-0.662,0.581,0.076,NAmerica,276.185
1.569,0.064,0.376,-0.05,0.222,0.061,1.067,0.546,-2.133,1.214,0.086,0.052,0.54,0.225,0.191,0.053,NAmerica,276.185
1.468,0.174,0.582,0.036,0.312,0.063,0.443,0.312,-1.181,0.593,0.084,0.117,0.731,0.224,0.28,0.062,NAmerica,276.524
1.412,0.827,0.623,-1.817,0.955,0.078,0.641,0.561,-1.266,0.77,0.079,0.733,0.844,-1.376,0.877,0.079,NAmerica,275.625
1.412,1.037,0.545,-1.876,1.207,0.091,0.973,0.552,-1.667,1.132,0.096,0.939,0.796,-1.475,1.12,0.09,NAmerica,275.625
1.412,0.393,0.633,-0.569,0.515,0.071,-0.267,-0.082,-844.239,0.296,0.053,0.334,0.782,-0.351,0.478,0.073,NAmerica,275.625
1.347,0.615,0.555,-1.091,0.764,0.084,-0.123,-0.193,-27.525,0.202,0.061,0.642,0.788,-1.221,0.787,0.085,NAmerica,275.067
1.503,0.672,0.698,-0.573,0.873,0.092,-0.027,-0.013,-1.364,0.226,0.074,0.785,0.749,-1.043,0.995,0.101,NAmerica,275.915
1.503,-0.327,0.197,-1415.122,0.341,0.04,1.566,0.661,-6.375,1.629,0.051,-0.288,0.091,-1041.038,0.292,0.02,NAmerica,275.915
1.503,-0.259,-0.017,-62.558,0.281,0.041,-0.268,0.1,-21.079,0.302,0.054,-0.224,-0.154,-43.28,0.234,0.026,NAmerica,275.915
1.503,-0.12,0.315,-0.573,0.211,0.056,-0.122,0.625,0.19,0.253,0.071,-0.073,0.226,-0.159,0.181,0.054,NAmerica,275.915
1.787,1.345,0.569,-4.481,1.44,0.056,1.206,0.519,-3.558,1.317,0.068,1.544,0.855,-5.833,1.608,0.049,NAmerica,276.976
1.787,-0.339,0.081,-40.127,0.366,0.054,-0.23,0.67,-1.568,0.26,0.04,-0.305,0.188,-29.476,0.315,0.031,NAmerica,276.976
1.787,-0.199,0.332,-0.454,0.333,0.086,0.753,0.801,-0.543,0.943,0.084,-0.14,0.669,0.038,0.271,0.075,NAmerica,276.976
1.787,1.023,0.687,-2.256,1.119,0.059,0.743,0.818,-0.978,0.848,0.061,1.16,0.786,-3.106,1.257,0.062,NAmerica,276.976
1.772,-0.256,0.599,-2.278,0.296,0.049,0.213,0.822,0.373,0.372,0.067,-0.232,0.818,-1.353,0.25,0.032,NAmerica,277.884
1.772,0.695,0.488,-0.576,0.966,0.099,2.326,0.634,-9.914,2.401,0.049,0.753,0.885,-0.469,0.933,0.081,NAmerica,277.884
1.772,0.686,0.517,-1.051,0.861,0.077,-0.18,0.609,-0.42,0.246,0.054,0.734,0.845,-0.934,0.836,0.06,NAmerica,277.884
1.793,0.148,0.439,0.091,0.445,0.092,0.186,0.827,0.473,0.418,0.082,0.29,0.848,0.113,0.439,0.073,NAmerica,280.908
1.793,1.958,0.566,-6.986,2.057,0.052,0.107,0.697,0.394,0.28,0.062,2.405,0.751,-10.366,2.454,0.041,NAmerica,280.908
1.793,-0.226,0.47,-1.062,0.294,0.061,0.697,0.79,-0.939,0.777,0.054,-0.127,0.662,0.048,0.2,0.05,NAmerica,280.908
2.225,-0.097,0.245,0.02,0.573,0.123,-0.006,0.483,0.21,0.349,0.088,0.094,0.832,0.257,0.499,0.107,NAmerica,283.706
2.225,-0.138,0.311,-0.092,0.383,0.084,-0.054,0.581,0.325,0.427,0.093,0.021,0.723,0.328,0.3,0.071,NAmerica,283.706
2.225,0.301,0.26,-0.3,0.632,0.087,0.323,0.829,0.253,0.425,0.048,0.542,0.869,-0.543,0.688,0.066,NAmerica,283.706
2.225,-0.231,0.241,-0.339,0.445,0.099,-0.136,0.539,0.089,0.352,0.082,-0.097,0.585,0.155,0.354,0.088,NAmerica,283.706
2.279,0.527,0.598,-0.796,0.678,0.096,0.228,0.863,0.487,0.323,0.042,0.536,0.65,-0.866,0.692,0.098,NAmerica,280.685
2.279,1.045,0.397,-4.142,1.144,0.079,0.114,0.169,-0.303,0.581,0.116,1.073,0.828,-4.077,1.137,0.064,NAmerica,280.685
2.279,0.347,0.212,-0.841,0.513,0.094,-0.251,0.58,-0.979,0.309,0.057,0.388,0.737,-0.715,0.495,0.077,NAmerica,280.685
2.279,0.854,0.317,-3.692,0.954,0.08,0.381,0.723,-1.317,0.454,0.048,0.878,0.862,-3.486,0.933,0.059,NAmerica,280.685
2.848,0.021,-0.136,-0.227,0.561,0.111,-0.097,0.461,-0.027,0.211,0.068,0.054,0.39,0.134,0.471,0.093,NAmerica,284.134
2.324,-0.211,0.243,-0.904,0.303,0.069,-0.079,0.722,0.35,0.154,0.05,-0.211,0.901,-0.32,0.252,0.044,NAmerica,281.895
1.206,1.055,0.855,-12.45,1.066,0.031,0.645,0.43,-0.294,1.081,0.103,1.026,0.934,-11.596,1.032,0.022,NAmerica,283.802
1.266,-0.34,0.213,-2.588,0.406,0.079,-0.215,0.394,-0.857,0.298,0.06,-0.332,0.196,-2.405,0.395,0.076,NAmerica,284.629
1.294,-0.359,0.279,-4.031,0.406,0.072,3.473,0.27,-11.058,3.753,0.077,-0.361,0.512,-3.735,0.394,0.06,NAmerica,284.534
1.965,0.817,0.372,-0.643,1.196,0.105,-0.167,0.501,-1.485,0.223,0.042,0.839,0.402,-0.685,1.211,0.105,NAmerica,278.145
1.83,0.01,0.532,0.269,0.195,0.056,-0.065,0.654,0.368,0.247,0.063,0.024,0.702,0.423,0.173,0.049,NAmerica,275.458
1.726,3.863,0.517,-9.732,4.003,0.061,0.113,0.345,-0.292,0.293,0.069,3.839,0.551,-9.581,3.975,0.06,NAmerica,276.118
1.642,0.045,0.282,-0.172,0.233,0.063,-0.107,0.58,-0.879,0.179,0.046,0.003,0.532,0.274,0.183,0.051,NAmerica,276.768
1.689,-0.048,0.406,0.042,0.293,0.078,0.614,0.136,-1.073,0.915,0.12,-0.012,0.665,0.42,0.228,0.062,NAmerica,278.652
1.82,0.03,0.014,-1.024,0.361,0.087,-0.426,0.365,-3.372,0.494,0.074,0.056,0.244,-0.178,0.275,0.066,NAmerica,280.258
1.82,-0.235,0.329,-6.026,0.301,0.062,0.541,0.793,-0.11,0.669,0.065,-0.216,0.508,-3.765,0.248,0.04,NAmerica,280.258
1.82,0.365,-0.037,-0.632,0.811,0.128,-0.246,0.077,-4.434,0.327,0.068,0.435,0.208,-0.46,0.768,0.112,NAmerica,280.258
2.072,-0.028,0.748,0.521,0.165,0.049,1.026,0.581,-2.864,1.129,0.063,-0.056,0.78,0.478,0.172,0.049,NAmerica,280.732
2.03,0.558,0.614,-0.436,0.76,0.085,0.612,0.673,-0.984,0.727,0.044,0.675,0.87,-0.664,0.819,0.076,NAmerica,282.242
1.836,-0.169,0.357,-1.644,0.223,0.048,0.643,0.575,-1.596,0.763,0.046,-0.202,0.325,-2.142,0.243,0.044,NAmerica,276.64
1.981,0.801,0.588,-1.682,0.925,0.064,0.658,0.827,-2.575,0.69,0.033,0.723,0.731,-1.276,0.852,0.062,NAmerica,279.045
1.808,1.176,0.84,-3.915,1.213,0.036,2.772,0.691,-11.57,2.84,0.043,1.044,0.902,-2.912,1.082,0.034,NAmerica,278.412
1.808,1.161,0.628,-5.637,1.22,0.042,0.965,0.792,-1.714,1.041,0.053,1.183,0.811,-5.591,1.215,0.032,NAmerica,278.412
1.639,0.71,0.736,-3.195,0.754,0.041,1.508,0.667,-4.935,1.59,0.054,0.668,0.883,-2.53,0.692,0.029,NAmerica,278.238
1.639,2.841,0.836,-12.342,2.874,0.031,0.927,0.883,-0.768,1.049,0.065,2.745,0.864,-11.43,2.774,0.029,NAmerica,278.238
1.639,1.039,0.673,-2.231,1.14,0.064,0.818,0.749,-1.213,0.917,0.059,0.998,0.898,-1.789,1.059,0.048,NAmerica,278.238
1.639,1.617,0.62,-5.652,1.699,0.055,0.504,0.663,-0.612,0.624,0.064,1.581,0.828,-5.093,1.627,0.04,NAmerica,278.238
1.639,1.055,0.731,-1.304,1.197,0.075,2.196,0.293,-5.787,2.405,0.08,1.031,0.963,-0.966,1.106,0.053,NAmerica,278.238
1.639,0.937,0.437,-2.092,1.096,0.081,0.666,0.013,-4.997,0.82,0.09,0.877,0.737,-1.49,0.984,0.063,NAmerica,278.238
1.639,0.569,0.509,-1.09,0.711,0.074,1.435,0.852,-1.69,1.543,0.073,0.532,0.77,-0.64,0.63,0.059,NAmerica,278.238
1.639,2.338,0.716,-5.903,2.425,0.053,0.568,0.76,-0.063,0.792,0.097,2.262,0.607,-5.636,2.378,0.06,NAmerica,278.238
1.639,0.562,-0.165,-4.114,0.757,0.095,0.768,0.737,-0.966,0.88,0.066,0.561,0.137,-3.011,0.67,0.069,NAmerica,278.238
1.639,1.245,0.597,-1.403,1.458,0.098,2.769,0.528,-14.186,2.897,0.065,1.268,0.864,-1.365,1.447,0.09,NAmerica,278.238
1.744,0.573,0.596,-0.214,0.865,0.111,0.201,0.83,0.291,0.273,0.045,0.557,0.862,-0.012,0.79,0.096,NAmerica,279.635
1.744,0.762,0.609,-1.123,0.908,0.076,0.19,0.742,0.278,0.313,0.062,0.73,0.849,-0.766,0.828,0.06,NAmerica,279.635
2.008,1.95,0.295,-7.726,2.13,0.068,0.595,0.743,-0.283,0.738,0.066,1.919,0.678,-6.626,1.991,0.042,NAmerica,282.017
2.008,-0.009,0.469,0.144,0.305,0.074,2.151,0.374,-3.528,2.396,0.072,-0.03,0.853,0.602,0.208,0.05,NAmerica,282.017
2.008,-0.037,0.358,0.039,0.363,0.089,-0.109,0.849,0.366,0.164,0.034,-0.054,0.711,0.419,0.282,0.069,NAmerica,282.017
2.117,0.713,0.498,-1.021,0.906,0.087,0.301,0.877,-0.08,0.376,0.043,0.7,0.798,-0.818,0.86,0.077,NAmerica,281.07
2.712,2.411,0.38,-4.623,2.623,0.073,0.263,0.499,-0.131,0.463,0.079,2.369,0.764,-4.199,2.522,0.061,NAmerica,281.793
0.957,-0.507,0.657,-5.865,0.537,0.049,-0.358,0.155,-20.723,0.396,0.047,-0.495,0.738,-5.331,0.516,0.04,NAmerica,284.299
0.957,-0.271,0.688,-0.187,0.378,0.051,0.031,0.531,0.143,0.277,0.067,-0.265,0.766,-0.091,0.362,0.048,NAmerica,284.299
1.618,0.321,0.534,-0.289,0.484,0.077,0.032,0.68,0.186,0.214,0.056,0.265,0.603,-0.028,0.432,0.072,NAmerica,278.267
2.856,-0.497,0.09,-29.824,0.514,0.037,0.925,0.409,-1.264,1.191,0.097,-0.4,0.489,-18.458,0.408,0.023,NAmerica,284.096
1.921,0.1,0.479,0.103,0.28,0.063,0.217,0.843,0.409,0.312,0.047,0.083,0.695,0.368,0.235,0.053,NAmerica,278.789
1.921,0.049,0.685,0.42,0.181,0.046,0.611,0.771,-1.308,0.692,0.05,0.039,0.82,0.6,0.15,0.038,NAmerica,278.789
1.921,0.882,0.831,-0.801,1.062,0.081,0.998,0.714,-0.808,1.169,0.073,0.891,0.831,-0.876,1.084,0.085,NAmerica,278.789
1.809,0.338,0.621,-0.263,0.472,0.067,0.159,0.31,-0.372,0.462,0.092,0.373,0.891,-0.203,0.461,0.055,NAmerica,279.296
1.944,0.869,0.757,-2.938,0.923,0.048,0.62,0.811,-1.688,0.68,0.045,0.837,0.88,-2.649,0.889,0.046,NAmerica,280.617
1.944,1.388,0.651,-2.122,1.556,0.084,0.096,0.545,0.061,0.191,0.058,1.346,0.893,-1.883,1.495,0.078,NAmerica,280.617
2.762,0.06,0.255,0.003,0.397,0.083,-0.62,0.471,-2.817,0.695,0.072,-0.021,0.556,0.283,0.337,0.071,NAmerica,282.532
2.762,0.409,0.447,-0.776,0.559,0.06,0.264,0.764,0.084,0.358,0.054,0.326,0.841,-0.012,0.422,0.043,NAmerica,282.532
1.024,-0.12,0.488,-0.223,0.218,0.065,1.032,0.703,-0.964,1.218,0.09,-0.162,0.44,-0.49,0.24,0.063,NAmerica,283.411
1.649,0.272,0.842,0.102,0.34,0.046,0.169,0.764,0.318,0.271,0.05,0.19,0.849,0.373,0.284,0.048,NAmerica,278.771
1.696,0.23,0.564,-0.075,0.382,0.068,1.193,0.795,-2.771,1.257,0.052,0.141,0.836,0.402,0.285,0.055,NAmerica,279.719
1.696,0.987,0.741,-0.818,1.181,0.089,0.572,0.621,-0.561,0.736,0.08,0.845,0.818,-0.512,1.077,0.092,NAmerica,279.719
1.696,0.149,0.653,0.213,0.287,0.059,-0.357,0.515,-5.364,0.392,0.052,0.056,0.874,0.586,0.208,0.048,NAmerica,279.719
1.696,1.095,0.666,-2.369,1.199,0.064,-0.17,0.607,-0.383,0.266,0.052,0.964,0.813,-1.671,1.067,0.06,NAmerica,279.719
1.696,0.534,0.722,-0.365,0.68,0.074,0.069,0.194,-1.617,0.301,0.078,0.413,0.821,-0.034,0.592,0.075,NAmerica,279.719
1.877,-0.254,0.555,-2.634,0.297,0.05,0.293,0.344,-0.714,0.527,0.089,-0.244,0.595,-2.158,0.276,0.042,NAmerica,281.533
1.999,-0.031,0.46,0.137,0.212,0.053,0.227,0.772,0.006,0.297,0.038,-0.08,0.819,0.457,0.168,0.038,NAmerica,282.661
2.148,-0.15,0.136,-0.867,0.255,0.055,0.097,0.688,0.305,0.267,0.061,-0.054,0.087,-0.259,0.209,0.054,NAmerica,280.837
2.148,0.201,0.194,-0.239,0.47,0.086,1.25,0.297,-5.877,1.44,0.086,0.227,0.575,-0.022,0.427,0.073,NAmerica,280.837
2.168,0.29,0.683,-0.478,0.364,0.044,-0.31,0.577,-11.972,0.359,0.061,0.351,0.844,-0.755,0.396,0.037,NAmerica,280.228
1.838,0.119,0.495,0.095,0.292,0.066,0.34,0.81,0.168,0.444,0.052,0.086,0.74,0.353,0.247,0.058,NAmerica,279.592
1.838,1.359,0.394,-5.964,1.456,0.063,-0.106,0.74,0.425,0.236,0.057,1.256,0.648,-4.785,1.327,0.052,NAmerica,279.592
1.815,-0.189,0.831,-2.911,0.2,0.022,0.455,0.648,-0.322,0.609,0.056,-0.193,0.75,-3.148,0.206,0.025,NAmerica,279.612
1.964,0.559,0.598,-0.993,0.684,0.072,0.26,0.642,0.022,0.438,0.062,0.536,0.859,-0.785,0.648,0.066,NAmerica,281.016
1.964,0.054,0.61,0.325,0.26,0.068,0.79,0.749,-1.598,0.866,0.047,0.044,0.803,0.39,0.247,0.065,NAmerica,281.016
2.799,0.656,0.432,-1.317,0.815,0.067,-0.252,0.416,-1.075,0.335,0.069,0.544,0.808,-0.558,0.668,0.053,NAmerica,282.307
2.38,0.427,0.615,-0.555,0.556,0.063,0.107,0.667,0.302,0.261,0.051,0.406,0.769,-0.422,0.532,0.06,NAmerica,282.086
2.679,0.848,0.717,-1.914,0.934,0.053,-0.272,0.614,-3.955,0.3,0.04,0.764,0.836,-1.36,0.84,0.048,NAmerica,281.001
2.679,-0.176,0.21,-0.409,0.335,0.086,1.867,0.862,-180.575,1.869,0.01,-0.213,0.479,-0.343,0.327,0.075,NAmerica,281.001
2.679,0.233,0.768,-0.02,0.315,0.045,0.122,0.495,-0.225,0.197,0.053,0.165,0.811,0.311,0.259,0.043,NAmerica,281.001
2.679,-0.178,0.733,-1.216,0.201,0.029,1.401,0.661,-12.744,1.46,0.024,-0.222,0.809,-2.061,0.236,0.025,NAmerica,281.001
0.956,0.955,0.618,-57.899,1.109,0.078,2.995,0.255,-63.523,3.079,0.039,0.996,0.717,-51.235,1.044,0.044,NAmerica,283.754
0.971,-0.104,0.451,-0.524,0.214,0.065,1.836,0.506,-32.299,1.894,0.038,-0.152,0.56,-0.458,0.21,0.05,NAmerica,283.041
1.627,1.643,0.28,-19.603,1.725,0.031,-0.084,0.634,0.288,0.226,0.064,1.856,0.72,-23.344,1.875,0.016,NAmerica,282.032
1.767,3.462,0.417,-81.828,3.488,0.023,0.1,0.628,0.348,0.38,0.072,3.392,0.653,-77.919,3.405,0.017,NAmerica,278.16
1.767,2.216,0.351,-44.993,2.254,0.034,1.075,0.682,-2.704,1.165,0.047,2.133,0.458,-41.094,2.156,0.026,NAmerica,278.16
1.694,-0.14,0.381,-0.216,0.292,0.078,0.642,0.367,-5.563,0.762,0.054,-0.184,0.68,-0.074,0.274,0.062,NAmerica,279.505
2.119,0.305,0.39,-0.26,0.533,0.086,-0.034,0.246,-421.153,0.067,0.023,0.343,0.767,-0.139,0.507,0.073,NAmerica,281.71
2.129,1.394,0.564,-5.014,1.483,0.053,0.263,0.618,-0.875,0.335,0.034,1.426,0.806,-5.077,1.491,0.045,NAmerica,281.954
2.243,0.32,0.063,-3.436,0.631,0.071,5.505,0.671,-12.586,5.62,0.035,0.354,0.542,-1.105,0.435,0.033,NAmerica,282.873
1.008,-0.225,0.141,-6444.484,0.261,0.053,0.833,0.746,-1.191,0.938,0.048,-0.254,0.228,-6668.004,0.265,0.031,NAmerica,282.717
1.842,0.271,0.265,-1.345,0.388,0.047,-0.22,0.568,-0.918,0.29,0.056,0.212,0.818,-0.146,0.272,0.029,NAmerica,282.138
1.512,7.209,0.574,-23.585,7.317,0.04,-0.144,0.466,-1.076,0.255,0.064,7.542,0.737,-25.578,7.608,0.032,NAmerica,278.223
1.634,1.417,0.676,-4.594,1.496,0.054,0.398,0.787,-5.311,0.415,0.034,1.419,0.792,-4.506,1.484,0.049,NAmerica,277.633
1.685,0.02,0.671,0.443,0.169,0.048,0.973,0.953,-10.66,0.977,0.016,0.036,0.817,0.518,0.157,0.044,NAmerica,276.691
1.644,-0.04,0.633,0.258,0.152,0.045,0.638,0.508,-5.213,0.687,0.05,-0.083,0.634,0.17,0.161,0.042,NAmerica,277.517
0.801,0.128,0.752,-0.232,0.18,0.037,0.544,0.855,-3.238,0.565,0.034,0.156,0.816,-0.268,0.182,0.027,NAmerica,281.56
1.07,0.95,0.958,-10.299,0.962,0.026,0.829,0.923,-5.05,0.844,0.028,0.823,0.926,-7.421,0.831,0.018,NAmerica,282.73
1.07,0.644,0.413,-5.799,0.718,0.063,0.873,0.725,-4.816,0.911,0.045,0.523,0.372,-3.576,0.589,0.054,NAmerica,282.73
1.07,0.635,0.827,-4.666,0.653,0.034,1.521,0.208,-14.095,1.59,0.061,0.473,0.756,-2.518,0.515,0.044,NAmerica,282.73
1.07,0.79,0.843,-4.598,0.812,0.034,0.48,0.846,-5.048,0.492,0.025,0.711,0.875,-3.63,0.738,0.035,NAmerica,282.73
1.07,0.934,0.815,-5.459,0.96,0.038,0.387,0.456,-7.345,0.437,0.047,0.767,0.816,-3.511,0.802,0.04,NAmerica,282.73
1.07,1.463,0.243,-13.362,1.551,0.068,1.131,0.847,-10.992,1.144,0.027,1.357,0.149,-11.198,1.429,0.059,NAmerica,282.73
1.07,0.457,0.675,-4.986,0.49,0.04,1.423,0.775,-25.199,1.434,0.026,0.377,0.785,-2.953,0.398,0.029,NAmerica,282.73
1.07,0.363,0.512,-7.332,0.437,0.056,0.802,0.979,-2.156,0.821,0.031,0.281,0.489,-3.793,0.331,0.041,NAmerica,282.73
1.07,1.151,0.829,-11.575,1.172,0.033,0.119,0.588,0.055,0.215,0.055,1.007,0.774,-8.691,1.029,0.032,NAmerica,282.73
1.07,1.423,0.751,-25.43,1.44,0.032,2.274,-0.632,-941.241,2.3,0.028,1.215,0.729,-18.264,1.23,0.028,NAmerica,282.73
1.07,0.849,0.941,-2.509,0.866,0.03,8.623,0.609,-45.486,8.803,0.049,0.719,0.868,-1.785,0.771,0.049,NAmerica,282.73
1.137,-0.233,0.39,-1.13,0.318,0.068,6.018,0.664,-24.531,6.139,0.041,-0.236,0.728,-0.689,0.283,0.049,NAmerica,282.736
1.712,1.409,0.907,-5.91,1.439,0.037,-0.232,0.171,-2.217,0.308,0.056,1.204,0.848,-4.345,1.266,0.049,NAmerica,275.711
1.799,9.26,0.442,-54.089,9.368,0.04,0.726,0.788,-2.407,0.77,0.053,8.283,0.623,-42.688,8.343,0.028,NAmerica,274.848
1.856,7.209,0.58,-36.761,7.289,0.037,0.649,0.397,-1.543,0.843,0.084,7.209,0.665,-36.495,7.264,0.03,NAmerica,275.263
1.856,-0.057,0.542,0.174,0.158,0.042,0.031,0.708,0.392,0.124,0.043,-0.04,0.606,0.286,0.147,0.04,NAmerica,275.263
1.53,0.444,0.639,-0.738,0.549,0.067,0.007,0.723,0.5,0.18,0.045,0.458,0.793,-0.698,0.543,0.061,NAmerica,276.582
2.222,0.772,0.55,-1.84,0.89,0.07,-0.036,0.722,0.483,0.373,0.073,0.686,0.597,-1.391,0.817,0.07,NAmerica,281.23
1.016,-0.047,0.461,0.068,0.147,0.051,0.422,0.758,0.053,0.58,0.071,-0.105,0.603,-0.157,0.163,0.046,NAmerica,282.361
1.528,0.156,0.778,0.227,0.226,0.041,0.137,0.841,0.337,0.189,0.039,0.159,0.74,0.15,0.237,0.044,NAmerica,277.986
2.237,0.119,0.235,-0.008,0.542,0.102,0.52,0.457,-2.933,0.581,0.06,0.069,0.812,0.341,0.438,0.083,NAmerica,282.28
2.059,0.595,0.613,-0.664,0.775,0.088,0.16,0.855,0.341,0.208,0.032,0.537,0.89,-0.369,0.703,0.08,NAmerica,281.699
0.864,0.152,0.557,-0.154,0.25,0.059,-0.401,0.774,-6.414,0.413,0.029,0.115,0.764,0.296,0.195,0.047,NAmerica,282.483
0.864,0.437,0.524,-2.077,0.507,0.061,0.253,0.518,-1.267,0.363,0.064,0.4,0.534,-1.643,0.469,0.059,NAmerica,282.483
