arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.372,0.626,0.418,-6.78,0.738,0.068,-0.19,0.728,-0.028,0.261,0.054,0.486,0.715,-2.306,0.527,0.036,0.623,0.536,-5.468,0.673,0.044,Europe,285.393
1.098,1.148,0.481,-22.39,1.198,0.049,0.388,0.415,0.063,1.349,0.173,0.373,0.566,-0.691,0.493,0.072,1.029,0.488,-17.495,1.065,0.04,Europe,283.341
1.429,1.736,0.591,-58.603,1.82,0.058,4.916,0.27,-2.51,5.762,0.089,1.172,0.78,-3.693,1.225,0.049,1.622,0.593,-48.085,1.652,0.033,Europe,284.251
1.63,4.296,0.632,-25.288,4.375,0.039,-0.236,-0.112,-0.545,0.527,0.107,1.668,0.456,-14.909,1.719,0.055,4.403,0.868,-25.882,4.424,0.02,NAmerica,276.368
1.464,5.405,0.73,-13.523,5.536,0.055,0.011,0.56,0.295,0.341,0.062,0.106,0.562,0.221,0.305,0.071,5.208,0.736,-12.361,5.31,0.048,NAmerica,277.138
1.009,0.746,0.496,-3.91,0.877,0.081,0.226,0.717,0.351,0.56,0.099,0.326,0.709,-0.114,0.443,0.062,0.754,0.549,-3.413,0.831,0.061,NAmerica,277.018
1.091,0.516,0.891,-0.191,0.568,0.046,-0.028,0.62,0.378,0.436,0.105,0.804,0.757,-3.128,0.85,0.043,0.461,0.94,0.075,0.5,0.038,NAmerica,282.226
0.967,0.48,0.882,0.131,0.568,0.061,-0.235,0.45,-0.308,0.401,0.1,0.459,0.818,-1.272,0.498,0.032,0.48,0.95,0.054,0.592,0.07,NAmerica,278.425
1.064,-0.675,0.689,-4.949,0.721,0.045,0.201,0.776,0.495,0.465,0.076,-0.105,-0.079,-0.335,0.304,0.08,0.373,0.654,-1.165,0.435,0.04,NAmerica,278.671
0.841,0.289,0.656,-0.394,0.447,0.076,0.581,0.498,-2.211,0.666,0.058,0.572,0.764,0.097,1.249,0.158,0.312,0.74,-0.137,0.404,0.057,NAmerica,279.8
0.928,0.934,0.808,-2.146,1.008,0.051,0.581,0.392,-1.942,0.744,0.057,5.247,0.322,-3.263,5.906,0.088,0.999,0.888,-2.305,1.033,0.035,NAmerica,280.897
1.216,1.7,0.473,-8.472,1.819,0.071,0.726,0.778,-1.845,0.784,0.037,-0.129,-0.122,-0.194,0.478,0.105,1.804,0.43,-9.237,1.891,0.062,Europe,285.273
1.473,0.096,0.513,0.171,0.315,0.074,0.094,0.783,0.506,0.323,0.063,0.612,0.852,-2.36,0.639,0.026,0.079,0.583,0.263,0.297,0.071,NAmerica,278.92
1.473,0.347,0.676,-0.231,0.465,0.065,0.518,0.566,-0.287,0.756,0.081,0.322,0.831,0.347,0.537,0.086,0.29,0.728,-0.018,0.423,0.064,NAmerica,278.92
1.712,0.715,0.715,-2.513,0.776,0.048,0.127,0.512,0.225,0.579,0.108,0.042,0.823,0.612,0.305,0.079,0.422,0.782,-0.428,0.495,0.041,NAmerica,279.749
1.206,0.865,0.817,-6.208,0.893,0.038,2.118,0.716,-4.642,2.217,0.049,-0.122,0.832,0.534,0.227,0.061,0.806,0.807,-5.215,0.829,0.034,NAmerica,276.67
1.449,-0.017,0.888,0.767,0.123,0.036,2.306,0.742,-7.381,2.373,0.042,0.578,0.904,-0.041,0.656,0.057,-0.036,0.864,0.617,0.157,0.046,NAmerica,276.422
1.44,1.059,0.836,-0.118,1.39,0.128,0.39,0.405,-0.181,0.722,0.079,0.74,0.685,-3.441,0.79,0.049,1.064,0.837,-0.211,1.447,0.14,NAmerica,276.782
1.44,7.01,0.162,-6.184,7.667,0.1,0.24,0.095,-0.47,0.509,0.087,2.137,0.551,-22.964,2.18,0.05,7.091,0.286,-6.067,7.604,0.089,NAmerica,276.782
1.44,0.135,-0.285,-0.676,0.566,0.125,0.739,0.743,-5.483,0.769,0.038,1.138,0.777,-5.818,1.176,0.038,0.146,-0.296,-0.38,0.514,0.112,NAmerica,276.782
1.681,0.547,0.907,-1.41,0.579,0.035,0.108,0.658,0.315,0.264,0.057,0.611,0.809,-1.239,0.67,0.056,0.515,0.971,-0.965,0.523,0.016,NAmerica,276.309
1.09,0.296,0.832,0.435,0.46,0.075,1.188,0.63,-11.817,1.228,0.035,1.893,0.774,-3.214,2.042,0.071,0.295,0.941,0.552,0.409,0.061,NAmerica,281.511
1.341,-0.013,0.694,0.478,0.354,0.092,0.276,0.428,0.04,0.714,0.115,0.467,0.749,-0.193,0.597,0.077,0.004,0.852,0.611,0.305,0.08,NAmerica,282.625
1.341,-0.17,0.709,0.21,0.296,0.077,0.447,0.851,0.19,0.643,0.077,1.67,0.827,-2.621,1.763,0.043,-0.157,0.865,0.455,0.245,0.06,NAmerica,282.625
1.404,0.252,0.841,0.549,0.43,0.065,0.676,0.422,-0.673,0.963,0.08,1.555,0.904,-2.799,1.609,0.031,0.268,0.894,0.493,0.456,0.068,NAmerica,283.339
0.648,0.974,0.717,-6.358,1.008,0.046,0.896,0.451,-11.224,0.971,0.048,0.277,0.65,0.298,0.664,0.107,0.881,0.674,-5.224,0.927,0.052,NAmerica,277.757
1.382,0.735,0.62,-2.649,0.834,0.048,-0.077,0.387,-0.282,0.136,0.038,1.048,0.526,-6.362,1.106,0.064,1.172,0.669,-6.76,1.216,0.04,NAmerica,278.319
1.781,0.845,0.761,-3.059,0.908,0.042,0.389,0.832,0.005,0.508,0.059,0.89,0.638,-10.191,0.919,0.042,0.831,0.753,-2.857,0.885,0.038,NAmerica,280.026
1.401,0.192,0.817,0.468,0.321,0.053,0.217,0.217,-0.419,0.498,0.072,0.404,0.658,-1.208,0.47,0.057,0.381,0.802,-0.17,0.476,0.059,NAmerica,280.342
1.593,0.721,0.785,-0.883,0.808,0.056,0.412,0.419,-0.271,0.71,0.084,1.785,0.612,-27.276,1.822,0.041,0.671,0.93,-0.524,0.727,0.043,NAmerica,280.123
1.053,0.444,0.761,-0.109,0.564,0.072,1.172,0.509,-6.977,1.243,0.049,0.409,0.722,0.003,0.597,0.094,0.405,0.872,0.155,0.492,0.058,NAmerica,281.246
2.582,0.753,0.737,-0.573,1.147,0.066,0.043,0.661,0.424,0.285,0.05,0.686,0.943,-0.125,0.752,0.053,0.531,0.841,0.356,0.734,0.039,NAmerica,285.168
2.582,0.603,0.853,-0.08,0.858,0.046,0.014,0.761,0.567,0.228,0.041,0.749,0.748,-0.805,0.861,0.069,0.454,0.932,0.558,0.549,0.023,NAmerica,285.168
1.768,0.463,0.497,-0.1,0.831,0.123,0.085,0.702,0.395,0.46,0.089,1.55,0.57,-27.123,1.584,0.042,0.534,0.787,0.075,0.762,0.097,NAmerica,280.667
0.568,0.968,0.501,-5.445,1.034,0.066,1.18,0.817,-0.737,1.394,0.076,0.211,0.582,-2.623,0.233,0.034,0.9,0.56,-4.563,0.961,0.061,NAmerica,282.199
1.131,0.717,0.765,-4.953,0.76,0.044,0.958,0.608,-1.051,1.152,0.078,0.386,0.845,0.03,0.468,0.05,0.798,0.723,-6.028,0.826,0.038,Europe,285.016
0.989,0.33,0.706,-0.608,0.401,0.054,0.649,0.624,-0.67,0.816,0.072,1.087,0.837,-5.733,1.112,0.036,0.381,0.726,-0.959,0.443,0.053,Europe,282.737
1.414,1.583,0.605,-21.676,1.662,0.056,-0.012,0.509,0.236,0.199,0.057,1.344,0.552,-4.28,1.444,0.079,1.551,0.595,-19.704,1.588,0.038,Europe,284.013
0.985,0.37,0.735,0.147,0.548,0.087,-0.014,0.566,0.247,0.24,0.069,2.102,0.415,-23.067,2.147,0.049,0.394,0.829,0.124,0.556,0.084,NAmerica,279.408
1.816,0.344,0.847,0.47,0.507,0.064,0.207,0.455,-0.838,0.276,0.043,0.397,0.64,-0.787,0.49,0.051,0.318,0.937,0.544,0.471,0.059,NAmerica,283.488
0.612,0.929,0.892,-1.355,0.983,0.052,0.157,0.528,-0.2,0.251,0.048,0.404,0.624,-1.262,0.473,0.046,0.955,0.823,-1.78,1.068,0.078,NAmerica,277.773
1.212,1.208,0.584,-19.553,1.273,0.052,0.065,0.563,0.205,0.25,0.064,0.874,0.772,-2.157,0.947,0.057,1.267,0.67,-20.075,1.289,0.031,Europe,283.277
0.663,0.035,0.619,-0.132,0.128,0.042,-0.15,0.195,-0.652,0.239,0.062,9.218,0.716,-23.853,9.316,0.031,0.151,0.581,-1.316,0.184,0.036,Europe,282.774
1.863,-0.128,0.799,0.551,0.313,0.055,-0.063,0.264,-0.058,0.198,0.057,1.069,0.699,-1.756,1.185,0.071,0.185,0.828,0.465,0.342,0.056,NAmerica,280.735
0.428,1.185,0.901,-7.546,1.2,0.031,0.173,0.254,-0.509,0.288,0.056,0.8,0.827,-1.294,0.864,0.053,1.184,0.848,-7.616,1.205,0.037,NAmerica,281.593
1.227,1.705,0.391,-7.463,1.801,0.087,0.061,0.232,-0.03,0.245,0.064,0.354,0.345,-2.415,0.412,0.061,1.202,0.352,-3.655,1.336,0.088,NAmerica,278.311
1.029,1.279,0.446,-8.776,1.395,0.066,-0.03,0.178,-0.021,0.228,0.066,0.34,0.322,-1.385,0.431,0.078,1.482,0.49,-10.902,1.539,0.049,Europe,284.921
1.713,0.366,0.673,-0.634,0.469,0.052,-0.351,0.454,-3.381,0.389,0.07,0.661,0.429,-10.071,0.687,0.044,0.456,0.733,-1.01,0.52,0.044,NAmerica,279.329
1.713,0.307,0.751,-0.404,0.372,0.039,-0.177,0.489,-0.275,0.286,0.075,0.593,0.39,-6.833,0.628,0.051,0.372,0.836,-0.742,0.415,0.034,NAmerica,279.329
1.284,0.615,0.707,-1.169,0.702,0.069,-0.135,0.198,-0.09,0.393,0.117,0.442,0.376,-2.426,0.512,0.071,0.512,0.858,-0.568,0.597,0.063,NAmerica,275.154
1.644,1.774,0.63,-2.849,1.938,0.078,-0.067,0.344,0.054,0.261,0.074,0.188,0.259,-1.014,0.258,0.059,1.754,0.874,-2.475,1.841,0.056,NAmerica,279.816
1.559,0.922,0.674,-1.288,1.075,0.076,-0.101,0.436,0.032,0.255,0.071,0.301,0.324,-2.358,0.351,0.056,0.94,0.797,-1.113,1.033,0.059,NAmerica,282.237
1.559,0.637,0.688,-0.894,0.782,0.072,0.11,0.521,0.157,0.301,0.08,0.592,0.32,-5.664,0.637,0.059,0.662,0.864,-0.612,0.721,0.045,NAmerica,282.237
0.647,0.283,0.685,-1.194,0.33,0.049,0.432,0.654,-1.159,0.504,0.058,0.457,0.331,-3.451,0.511,0.063,0.269,0.697,-1.122,0.324,0.053,Europe,282.033
0.647,0.27,0.62,-0.61,0.354,0.068,0.94,0.611,-0.987,1.158,0.11,0.321,0.25,-1.853,0.393,0.068,0.255,0.608,-0.597,0.353,0.072,Europe,282.033
0.647,0.574,0.667,-7.283,0.594,0.036,0.212,0.561,0.042,0.406,0.094,-0.054,0.231,-0.01,0.216,0.087,0.569,0.625,-7.255,0.593,0.04,Europe,282.033
0.647,0.509,0.705,-4.68,0.535,0.04,0.513,0.518,-1.098,0.637,0.079,0.137,0.376,-0.17,0.274,0.083,0.492,0.679,-4.455,0.524,0.044,Europe,282.033
0.647,0.367,0.703,-1.35,0.424,0.059,0.386,0.535,-0.159,0.638,0.116,0.234,0.127,-0.416,0.426,0.114,0.351,0.706,-1.305,0.42,0.063,Europe,282.033
0.643,0.105,0.771,0.212,0.162,0.041,0.584,0.461,-0.643,0.81,0.108,0.286,0.248,-0.991,0.394,0.084,0.118,0.763,0.009,0.181,0.046,Europe,282.075
0.643,0.209,0.817,-0.586,0.242,0.037,0.24,0.66,0.114,0.424,0.089,0.267,0.348,-0.923,0.363,0.077,0.224,0.825,-0.871,0.262,0.042,Europe,282.075
0.643,0.481,0.761,-3.261,0.509,0.042,0.471,0.779,-0.621,0.556,0.066,0.069,0.631,0.345,0.272,0.075,0.498,0.843,-3.588,0.529,0.044,Europe,282.075
0.643,0.354,0.77,-1.622,0.392,0.046,0.675,0.38,-2.579,0.782,0.075,0.368,0.787,-0.651,0.422,0.047,0.37,0.85,-1.875,0.41,0.048,Europe,282.075
0.643,0.228,0.733,-0.496,0.284,0.051,1.059,0.512,-3.302,1.164,0.073,0.653,0.561,-0.504,0.906,0.115,0.243,0.861,-0.642,0.298,0.052,Europe,282.075
0.622,-0.109,0.575,-0.008,0.216,0.078,0.209,0.558,0.027,0.392,0.091,0.146,0.659,0.243,0.355,0.089,-0.12,0.554,-0.129,0.228,0.081,Europe,282.354
0.622,0.074,0.603,0.191,0.228,0.075,0.47,0.449,-1.895,0.56,0.066,0.423,0.666,-0.51,0.537,0.07,0.06,0.67,0.184,0.229,0.077,Europe,282.354
0.622,0.164,0.383,-0.084,0.373,0.107,0.482,0.55,-0.441,0.68,0.104,0.203,0.651,0.198,0.448,0.101,0.15,0.389,-0.074,0.371,0.109,Europe,282.354
0.622,0.214,0.392,-0.442,0.335,0.08,0.386,0.551,-0.307,0.573,0.1,0.404,0.27,-0.353,0.723,0.116,0.199,0.496,-0.339,0.323,0.079,Europe,282.354
0.622,0.196,0.6,-0.273,0.296,0.069,0.796,0.221,-3.557,0.919,0.082,0.176,0.799,0.367,0.361,0.082,0.181,0.6,-0.255,0.294,0.073,Europe,282.354
1.124,0.07,0.558,0.25,0.28,0.078,0.071,0.488,0.088,0.187,0.058,0.396,0.614,-0.497,0.527,0.08,0.065,0.607,0.315,0.268,0.074,Europe,283.925
1.124,0.361,0.806,-0.528,0.413,0.045,0.547,0.158,-1.633,0.721,0.096,0.755,0.321,-4.172,0.85,0.068,0.389,0.824,-0.733,0.439,0.046,Europe,283.925
1.124,0.822,0.631,-0.712,1.033,0.104,0.26,0.441,-0.25,0.44,0.089,0.94,0.307,-2.8,1.093,0.086,0.824,0.633,-0.778,1.052,0.109,Europe,283.925
1.124,0.19,0.4,-0.059,0.433,0.105,0.102,0.562,0.217,0.286,0.078,0.156,0.438,0.038,0.391,0.1,0.169,0.503,0.072,0.405,0.1,Europe,283.925
1.124,0.46,0.571,-0.857,0.581,0.075,0.255,0.613,0.03,0.454,0.096,0.438,0.47,-1.288,0.545,0.069,0.443,0.592,-0.737,0.562,0.073,Europe,283.925
1.124,0.324,0.532,-0.038,0.585,0.112,0.566,0.472,-1.849,0.667,0.074,0.379,0.492,-0.202,0.634,0.113,0.326,0.595,-0.035,0.584,0.111,Europe,283.925
1.124,0.534,0.563,-0.43,0.742,0.098,0.518,0.597,-0.742,0.654,0.084,0.28,0.684,0.038,0.468,0.092,0.507,0.378,-0.526,0.767,0.109,Europe,283.925
1.124,0.194,0.675,0.251,0.381,0.085,0.35,0.633,-0.302,0.479,0.076,0.844,0.35,-3.549,0.953,0.074,0.184,0.739,0.265,0.378,0.086,Europe,283.925
1.124,0.421,0.774,-0.394,0.506,0.064,0.16,0.443,-0.009,0.36,0.088,-0.021,0.311,-0.03,0.193,0.065,0.395,0.741,-0.406,0.508,0.073,Europe,283.925
1.124,0.595,0.345,-2.358,0.735,0.083,0.26,0.762,-0.05,0.343,0.058,0.861,0.386,-4.229,0.953,0.068,0.62,0.47,-2.182,0.716,0.068,Europe,283.925
1.124,0.915,0.439,-2.693,1.05,0.081,0.489,0.601,-1.148,0.583,0.068,0.266,0.284,-0.34,0.503,0.103,0.897,0.444,-2.509,1.023,0.077,Europe,283.925
1.124,0.204,0.54,0.051,0.405,0.096,0.15,0.605,0.182,0.325,0.082,0.031,0.777,0.541,0.215,0.063,0.178,0.495,0.046,0.406,0.1,Europe,283.925
1.124,0.444,0.365,-1.949,0.565,0.075,0.57,0.65,-0.726,0.71,0.081,0.137,0.345,-0.111,0.308,0.081,0.44,0.466,-1.602,0.53,0.064,Europe,283.925
1.124,0.409,0.51,-0.275,0.632,0.106,0.202,0.462,-0.402,0.323,0.067,0.498,0.449,-1.458,0.609,0.074,0.396,0.532,-0.248,0.625,0.106,Europe,283.925
1.124,0.364,0.438,-0.327,0.584,0.108,0.419,0.598,-0.191,0.64,0.108,0.428,0.7,-0.283,0.57,0.08,0.336,0.495,-0.218,0.559,0.106,Europe,283.925
1.124,0.651,0.087,-2.923,0.841,0.098,0.642,0.345,-1.441,0.809,0.096,0.301,0.818,0.086,0.404,0.063,0.669,0.324,-2.427,0.786,0.076,Europe,283.925
1.124,0.079,0.479,0.038,0.187,0.057,0.392,0.457,-0.311,0.625,0.111,0.155,0.647,0.202,0.337,0.082,0.015,0.433,0.174,0.173,0.058,Europe,283.925
1.124,0.486,0.143,-1.509,0.703,0.104,0.564,0.474,-1.794,0.669,0.074,0.183,0.442,-0.16,0.342,0.078,0.512,0.333,-1.241,0.665,0.086,Europe,283.925
1.124,0.209,0.552,0.0,0.385,0.081,0.123,0.626,0.272,0.342,0.091,0.296,0.517,-0.86,0.388,0.06,0.202,0.488,-0.037,0.393,0.084,Europe,283.925
1.124,0.075,0.716,0.462,0.244,0.066,0.421,0.801,-0.772,0.474,0.05,0.076,0.601,0.304,0.288,0.08,0.072,0.723,0.426,0.251,0.069,Europe,283.925
1.124,0.214,0.815,0.386,0.358,0.073,0.243,0.516,-0.227,0.383,0.076,0.539,0.838,-0.353,0.645,0.069,0.246,0.745,0.107,0.432,0.09,Europe,283.925
1.124,0.57,0.362,-2.173,0.689,0.081,0.766,0.251,-1.028,1.091,0.094,0.222,0.527,-0.507,0.32,0.059,0.53,0.449,-1.677,0.633,0.072,Europe,283.925
1.124,0.445,0.568,-0.517,0.6,0.085,0.05,0.473,0.191,0.28,0.063,0.133,0.663,0.287,0.315,0.076,0.436,0.662,-0.409,0.578,0.08,Europe,283.925
1.124,0.282,0.654,-0.009,0.429,0.075,0.063,0.264,0.06,0.64,0.136,0.782,0.537,-1.657,0.915,0.082,0.303,0.679,-0.077,0.443,0.075,Europe,283.925
1.124,0.147,0.45,0.006,0.357,0.088,-0.284,0.734,-1.142,0.325,0.051,0.149,0.567,0.148,0.331,0.079,0.159,0.449,0.002,0.357,0.086,Europe,283.925
1.124,0.178,0.731,0.234,0.285,0.059,0.145,0.529,0.148,0.373,0.072,0.461,0.463,-1.166,0.582,0.075,0.178,0.67,0.137,0.302,0.065,Europe,283.925
1.124,0.411,0.603,-0.781,0.521,0.069,-0.326,0.565,-8.854,0.342,0.036,0.044,0.659,0.371,0.319,0.092,0.442,0.544,-0.989,0.55,0.07,Europe,283.925
1.124,0.151,0.65,0.291,0.362,0.09,-0.059,0.64,0.361,0.218,0.054,0.325,0.706,-0.351,0.411,0.058,0.138,0.587,0.209,0.382,0.097,Europe,283.925
1.124,0.493,0.714,-0.386,0.619,0.071,-0.092,0.637,0.204,0.195,0.041,0.164,0.739,0.266,0.282,0.06,0.552,0.73,-0.646,0.675,0.074,Europe,283.925
1.124,0.169,0.525,-0.234,0.304,0.067,-0.242,0.413,-0.405,0.379,0.092,1.272,0.821,-2.893,1.329,0.051,0.166,0.528,-0.105,0.288,0.062,Europe,283.925
1.124,0.335,0.643,0.037,0.553,0.1,29.409,0.499,-204.207,29.734,0.034,0.41,0.73,-1.09,0.473,0.05,0.336,0.602,-0.059,0.58,0.108,Europe,283.925
1.124,0.567,0.214,-1.4,0.777,0.106,-0.2,0.503,-0.363,0.298,0.066,0.513,0.373,-0.334,0.883,0.137,0.562,0.326,-1.166,0.738,0.095,Europe,283.925
1.124,0.326,0.398,-0.218,0.6,0.116,-0.263,0.443,-1.571,0.32,0.059,-0.035,0.687,0.393,0.19,0.057,0.339,0.296,-0.306,0.621,0.12,Europe,283.925
1.124,0.496,0.36,-1.636,0.642,0.086,-0.017,0.711,0.442,0.255,0.065,0.397,0.453,-0.697,0.546,0.082,0.46,0.425,-1.198,0.586,0.077,Europe,283.925
1.124,0.093,0.735,0.455,0.296,0.08,0.141,0.35,-0.291,0.309,0.058,-0.152,0.551,-1.644,0.182,0.035,0.082,0.709,0.369,0.318,0.087,Europe,283.925
1.124,0.361,0.826,-0.352,0.412,0.046,0.149,0.71,0.282,0.276,0.049,0.249,0.692,-0.23,0.339,0.055,0.344,0.787,-0.355,0.413,0.052,Europe,283.925
1.124,0.208,0.574,-0.055,0.353,0.073,0.026,0.479,0.191,0.518,0.119,0.3,0.645,-0.85,0.363,0.045,0.212,0.571,-0.056,0.354,0.072,Europe,283.925
0.948,1.141,0.685,-3.033,1.248,0.07,0.113,0.269,0.048,0.773,0.153,-0.024,0.41,0.152,0.313,0.094,1.204,0.898,-2.979,1.24,0.041,NAmerica,280.789
0.788,0.426,0.643,-1.539,0.491,0.055,-0.122,0.145,-0.361,0.315,0.08,33.778,0.665,-231.388,33.898,0.024,0.441,0.725,-1.534,0.491,0.048,Europe,282.569
0.788,0.426,0.189,-0.48,0.768,0.139,-0.133,0.484,-0.463,0.211,0.045,-0.013,0.298,0.054,0.224,0.069,0.446,0.318,-0.399,0.747,0.13,Europe,282.569
0.788,-0.01,0.793,0.627,0.149,0.046,-0.015,0.56,0.302,0.283,0.071,-0.008,0.226,-0.002,0.233,0.071,0.017,0.812,0.579,0.158,0.048,Europe,282.569
0.788,0.474,0.574,-1.215,0.574,0.07,-0.076,-0.057,-0.176,0.492,0.127,0.27,0.855,0.045,0.379,0.064,0.517,0.566,-1.476,0.607,0.069,Europe,282.569
0.788,-0.098,0.691,-0.985,0.155,0.042,0.423,0.424,-0.162,0.803,0.114,0.484,0.499,-2.111,0.555,0.056,-0.088,0.658,-0.402,0.13,0.034,Europe,282.569
0.788,0.276,0.811,-0.243,0.325,0.042,0.089,0.657,0.34,0.324,0.069,0.493,0.751,-1.534,0.55,0.049,0.298,0.788,-0.456,0.351,0.046,Europe,282.569
0.788,0.373,0.811,-1.334,0.408,0.036,-0.079,0.633,0.309,0.292,0.073,0.34,0.544,-0.087,0.639,0.121,0.373,0.802,-1.336,0.408,0.036,Europe,282.569
0.788,0.001,0.243,-0.043,0.315,0.101,0.277,0.288,-1.089,0.408,0.057,0.352,0.441,-0.142,0.706,0.13,0.009,0.399,0.158,0.283,0.091,Europe,282.569
0.788,38.083,0.502,-304.608,38.579,0.049,-0.159,0.566,0.057,0.313,0.077,0.066,0.106,-0.144,0.305,0.085,38.695,0.45,-310.302,38.937,0.034,Europe,282.569
0.788,0.057,0.53,0.138,0.233,0.068,-0.214,0.457,-0.336,0.336,0.079,0.085,0.601,0.046,0.159,0.038,0.09,0.505,0.122,0.235,0.065,Europe,282.569
0.788,-0.011,0.612,0.295,0.181,0.058,-0.091,0.391,0.084,0.341,0.086,0.094,0.437,0.095,0.29,0.076,0.023,0.541,0.277,0.184,0.058,Europe,282.569
0.788,0.394,0.824,-0.386,0.457,0.055,-0.204,0.59,-0.441,0.275,0.057,0.115,-0.247,-0.287,0.531,0.142,0.387,0.915,-0.324,0.446,0.053,Europe,282.569
0.788,0.541,0.398,-3.163,0.642,0.071,1.154,0.082,-0.611,1.88,0.153,1.17,0.531,-1.032,1.497,0.126,0.583,0.461,-3.279,0.651,0.06,Europe,282.569
0.788,0.553,0.785,-1.968,0.594,0.044,0.077,0.473,0.179,0.5,0.109,0.32,0.646,-0.36,0.441,0.069,0.571,0.822,-2.113,0.608,0.043,Europe,282.569
0.788,0.375,0.352,-0.376,0.634,0.119,-0.263,0.639,-1.854,0.296,0.044,0.175,0.674,0.136,0.344,0.076,0.39,0.477,-0.313,0.619,0.113,Europe,282.569
0.788,0.377,0.36,-0.197,0.723,0.131,0.125,0.445,0.135,0.561,0.115,0.572,0.638,-3.552,0.614,0.043,0.417,0.495,-0.223,0.731,0.128,Europe,282.569
0.788,0.187,0.24,-0.669,0.379,0.088,-0.071,0.328,0.068,0.369,0.096,-0.017,0.623,0.33,0.232,0.07,0.222,0.19,-0.663,0.378,0.082,Europe,282.569
0.788,0.166,0.564,-1.178,0.258,0.054,1.186,0.041,-0.972,1.72,0.126,0.007,0.612,0.313,0.263,0.079,0.186,0.59,-0.894,0.241,0.042,Europe,282.569
0.788,0.338,0.411,-0.897,0.473,0.082,0.206,0.654,0.089,0.342,0.054,0.125,0.444,-0.112,0.245,0.057,0.354,0.453,-0.859,0.469,0.076,Europe,282.569
0.788,0.195,-0.027,-0.593,0.515,0.129,-0.318,0.654,-1.674,0.364,0.06,0.021,0.709,0.44,0.18,0.053,0.21,-0.05,-0.455,0.492,0.12,Europe,282.569
0.788,0.996,0.335,-1.7,1.222,0.117,-0.09,0.785,0.461,0.2,0.046,1.307,0.483,-1.103,1.678,0.132,0.978,0.444,-1.542,1.186,0.11,Europe,282.569
0.788,0.483,0.737,-0.804,0.56,0.061,0.089,0.371,0.111,0.657,0.138,0.591,0.537,-0.524,0.841,0.112,0.504,0.752,-0.969,0.585,0.064,Europe,282.569
0.788,0.26,0.81,0.098,0.338,0.055,-0.052,0.611,0.323,0.278,0.071,-0.038,0.56,0.266,0.153,0.046,0.274,0.823,-0.038,0.363,0.06,Europe,282.569
0.788,0.693,0.37,-7.315,0.765,0.062,-0.174,0.396,-0.44,0.281,0.065,0.49,0.553,-0.267,0.787,0.123,0.706,0.466,-7.009,0.751,0.049,Europe,282.569
0.788,0.131,0.656,0.261,0.273,0.067,-0.055,0.402,0.131,0.312,0.079,0.196,0.3,-0.171,0.42,0.094,0.144,0.688,0.222,0.281,0.068,Europe,282.569
0.788,0.045,0.394,0.061,0.271,0.083,0.12,0.427,0.128,0.578,0.118,1.843,0.513,-2.432,2.1,0.102,0.054,0.56,0.271,0.239,0.072,Europe,282.569
0.788,0.195,0.433,-0.255,0.378,0.085,0.009,0.69,0.396,0.316,0.077,0.557,0.722,-1.89,0.616,0.051,0.229,0.445,-0.268,0.38,0.08,Europe,282.569
0.788,0.076,0.749,0.45,0.178,0.048,-0.142,0.656,0.185,0.288,0.07,-0.044,0.458,0.177,0.277,0.083,0.095,0.8,0.454,0.178,0.045,Europe,282.569
0.788,1.408,0.019,-1.62,1.873,0.155,0.148,0.39,0.089,0.616,0.121,0.185,0.739,0.062,0.278,0.052,1.427,0.173,-1.495,1.828,0.143,Europe,282.569
0.788,0.479,0.404,-0.583,0.702,0.112,0.182,0.323,0.029,0.659,0.124,0.41,0.517,-0.17,0.726,0.125,0.489,0.534,-0.514,0.686,0.105,Europe,282.569
0.788,0.0,0.78,0.574,0.118,0.037,0.721,0.436,-6.722,0.763,0.039,0.259,0.651,-0.086,0.41,0.077,0.01,0.76,0.57,0.118,0.038,Europe,282.569
0.788,0.529,0.351,-0.682,0.773,0.118,0.027,-0.417,-0.185,0.598,0.155,0.148,0.277,-0.295,0.298,0.069,0.541,0.492,-0.601,0.754,0.11,Europe,282.569
0.788,0.234,0.409,-0.272,0.416,0.091,-0.039,0.542,0.24,0.208,0.057,0.055,0.624,0.313,0.167,0.045,0.245,0.442,-0.245,0.412,0.087,Europe,282.569
0.788,1.947,0.007,-3.189,2.32,0.128,0.043,0.366,-0.003,0.26,0.071,0.534,0.577,-0.344,0.807,0.117,1.984,0.181,-3.048,2.281,0.114,Europe,282.569
0.788,0.643,0.819,-2.455,0.676,0.04,0.104,0.548,0.222,0.482,0.129,0.208,0.519,-0.061,0.38,0.081,0.664,0.836,-2.689,0.699,0.042,Europe,282.569
0.788,0.019,0.812,0.607,0.192,0.058,0.349,0.453,-0.238,0.583,0.1,0.08,0.671,0.299,0.277,0.073,0.023,0.834,0.507,0.215,0.065,Europe,282.569
0.788,0.24,0.858,0.033,0.282,0.037,0.119,0.484,0.074,0.307,0.073,0.78,0.459,-0.766,1.068,0.119,0.264,0.87,-0.158,0.309,0.04,Europe,282.569
0.788,0.421,0.245,-0.415,0.763,0.139,0.063,0.396,0.129,0.376,0.102,0.629,0.454,-0.471,0.956,0.128,0.441,0.408,-0.314,0.735,0.129,Europe,282.569
